time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
260217-193719,0,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 17, 18, 20, 21, 22, 23]","['E', 14]",right,260217-193719,1,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-193727,1,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 21, 22, 23]","['W', 11]",forwards,260217-193727,2,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-193743,2,"[True, True, True, True]",22,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 21, 23]","['S', 10]",right,260217-193743,3,180,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-193834,3,"[False, True, True, True]",23,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 21]","['W', 11]",left,260217-193834,4,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-193842,4,"[True, False, True, False]",18,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 20, 21]","['N', 2]",left,260217-193842,5,0,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-194741,5,"[True, True, False, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 20, 21]","['E', 14]",left,NA,5,270,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-194752,6,"[True, True, True, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 20, 21]","['W', 11]",forwards,NA,5,270,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-195151,7,"[True, False, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 20]","['N', 2]",left,260217-195151,6,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-195239,8,"[True, False, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13, 15]","['W', 11]",right,260217-195239,7,270,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-195310,9,"[False, True, True, False]",15,"[0, 1, 5, 6, 7, 11, 12, 13]","['S', 10]",right,260217-195310,8,0,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-195426,10,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13]","['E', 14]",right,NA,8,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-195434,11,"[True, False, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13]","['N', 2]",right,NA,8,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-205919,12,"[True, False, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13]","['W', 11]",right,NA,8,270,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-205929,13,"[False, True, True, False]",15,"[0, 1, 5, 6, 7, 11, 12, 13]","['S', 10]",right,NA,8,0,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-205939,14,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13]","['E', 14]",right,NA,8,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-205948,15,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13]","['W', 11]",forwards,NA,8,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-210004,16,"[True, True, True, True]",12,"[0, 1, 5, 6, 7, 11, 13]","['N', 2]",left,260217-210004,9,0,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-210026,17,"[True, True, True, True]",7,"[0, 1, 5, 6, 11, 13]","['S', 10]",forwards,260217-210026,10,0,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-210439,18,"[False, True, True, False]",6,"[0, 1, 5, 11, 13]","['W', 11]",left,260217-210439,11,270,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-210457,19,"[True, True, True, True]",11,"[0, 1, 5, 13]","['N', 2]",left,260217-210457,12,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
260217-210516,20,"[True, False, False, True]",12,"[0, 1, 5, 13]","['E', 14]",left,NA,12,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.069, 'S': 0.056, 'W': 0.063, 'E': 0.064}"
