time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240519_013625,0,"[False, True, False, True]",5,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['S', 10]",backwards,NA,0,180,0,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_013749,1,"[False, True, False, False]",0,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['S', 10]",backwards,NA,0,0,0,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_013753,2,"[False, True, False, True]",1,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['E', 14]",right,NA,0,90,270,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_013757,3,"[True, False, True, True]",2,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['W', 11]",forwards,NA,0,90,90,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_013929,4,"[False, False, True, False]",1,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['W', 11]",backwards,NA,0,270,90,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_013932,5,"[True, False, True, True]",6,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['N', 2]",left,NA,0,180,180,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_013936,6,"[True, True, False, False]",11,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['S', 10]",forwards,240519_013936,1,180,0,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_014052,7,"[True, True, True, True]",12,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['W', 11]",left,240519_014052,2,90,90,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_014100,8,"[True, True, True, True]",13,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['E', 14]",forwards,240519_014100,3,90,270,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_014105,9,"[False, True, False, True]",8,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['S', 10]",left,240519_014105,4,0,0,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_014110,10,"[False, True, False, True]",9,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['E', 14]",right,240519_014110,5,90,270,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_014118,11,"[True, True, False, True]",4,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['S', 10]",left,240519_014118,6,0,0,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_014122,12,"[False, True, True, False]",3,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['W', 11]",left,240519_014122,7,270,90,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240519_014302,13,"[False, False, True, False]",4,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['W', 11]",backwards,240519_014302,8,90,90,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
