time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
251110-111741,0,"[True, False, False, True]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",forwards,251110-111741,1,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-113149,1,"[True, False, True, False]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 20, 21, 22, 23]","['W', 11]",right,251110-113149,2,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-113226,2,"[False, True, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 20, 22, 23]","['S', 10]",right,251110-113226,3,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-113252,3,"[False, True, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 22, 23]","['E', 14]",right,251110-113252,4,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-115314,4,"[True, False, False, True]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 22, 23]","['N', 2]",right,NA,4,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-115339,5,"[True, False, True, False]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 22, 23]","['W', 11]",right,NA,4,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-120235,6,"[False, True, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 22, 23]","['E', 14]",forwards,251110-120235,5,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-120249,7,"[True, False, True, True]",22,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['N', 2]",right,251110-120249,6,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-141535,8,"[True, False, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['W', 11]",right,NA,6,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-141643,9,"[False, True, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['E', 14]",forwards,NA,6,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-141710,10,"[True, False, False, True]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['N', 2]",right,NA,6,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-143402,11,"[True, False, True, False]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['W', 11]",right,NA,6,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-143438,12,"[False, True, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['S', 10]",right,NA,6,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-143557,13,"[False, True, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['E', 14]",right,NA,6,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-163138,14,"[True, False, False, True]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['N', 2]",right,NA,6,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-163158,15,"[True, False, True, False]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['W', 11]",right,NA,6,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-180459,16,"[False, True, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['S', 10]",right,NA,6,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-180515,17,"[False, True, True, True]",22,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['W', 11]",left,NA,6,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251110-180530,18,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['N', 2]",left,NA,6,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
