time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240227_130944,0,"[False, True, False, True]",9,"[2, 3, 4, 11, 12, 13, 21, 22]","['S', 10]",backwards,240227_130944,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_130954,1,"[False, True, True, False]",10,"[2, 3, 4, 11, 12, 13, 21, 22]","['W', 11]",left,240227_130954,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131006,2,"[True, True, True, False]",1,"[2, 3, 4, 11, 12, 13, 21, 22]","['N', 2]",left,240227_131006,3,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131014,3,"[True, False, False, True]",0,"[2, 3, 4, 11, 12, 13, 21, 22]","['E', 14]",left,240227_131014,4,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131022,4,"[False, True, False, True]",9,"[2, 3, 4, 11, 12, 13, 21, 22]","['S', 10]",left,NA,4,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131027,5,"[False, True, True, False]",10,"[2, 3, 4, 11, 12, 13, 21, 22]","['W', 11]",left,NA,4,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131039,6,"[True, True, True, False]",1,"[2, 3, 4, 11, 12, 13, 21, 22]","['N', 2]",left,NA,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131054,7,"[True, False, False, True]",0,"[2, 3, 4, 11, 12, 13, 21, 22]","['E', 14]",left,NA,4,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131124,8,"[False, True, False, True]",9,"[2, 3, 4, 11, 12, 13, 21, 22]","['S', 10]",left,NA,4,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131157,9,"[False, True, True, False]",10,"[2, 3, 4, 11, 12, 13, 21, 22]","['W', 11]",left,NA,4,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131212,10,"[True, True, True, False]",1,"[2, 3, 4, 11, 12, 13, 21, 22]","['N', 2]",left,NA,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131222,11,"[True, False, False, True]",0,"[2, 3, 4, 11, 12, 13, 21, 22]","['E', 14]",left,NA,4,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131236,12,"[False, True, False, True]",9,"[2, 3, 4, 11, 12, 13, 21, 22]","['S', 10]",left,NA,4,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131246,13,"[False, True, True, False]",10,"[2, 3, 4, 11, 12, 13, 21, 22]","['W', 11]",left,NA,4,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131252,14,"[True, True, True, False]",1,"[2, 3, 4, 11, 12, 13, 21, 22]","['N', 2]",left,NA,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131322,15,"[True, False, False, True]",0,"[2, 3, 4, 11, 12, 13, 21, 22]","['E', 14]",left,NA,4,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131329,16,"[False, True, False, True]",9,"[2, 3, 4, 11, 12, 13, 21, 22]","['S', 10]",left,NA,4,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131333,17,"[False, True, True, False]",10,"[2, 3, 4, 11, 12, 13, 21, 22]","['W', 11]",left,NA,4,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131338,18,"[True, True, True, False]",1,"[2, 3, 4, 11, 12, 13, 21, 22]","['N', 2]",left,NA,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131348,19,"[True, False, False, True]",0,"[2, 3, 4, 11, 12, 13, 21, 22]","['E', 14]",left,NA,4,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131438,20,"[False, True, False, True]",1,"[2, 3, 4, 11, 12, 13, 21, 22]","['E', 14]",backwards,NA,4,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131445,21,"[True, False, False, True]",10,"[2, 3, 4, 11, 12, 13, 21, 22]","['N', 2]",right,NA,4,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240227_131459,22,"[True, True, True, False]",9,"[2, 3, 4, 11, 12, 13, 21, 22]","['W', 11]",right,NA,4,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
