time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
260306-215813,0,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 17, 18, 20, 21, 22, 23]","['E', 14]",right,260306-215813,1,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-215837,1,"[True, False, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 17, 18, 20, 22, 23]","['N', 2]",right,260306-215837,2,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-215857,2,"[True, False, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 17, 18, 22, 23]","['W', 11]",right,260306-215857,3,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-215920,3,"[False, True, True, False]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 22, 23]","['S', 10]",right,260306-215920,4,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-215938,4,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 22, 23]","['E', 14]",right,NA,4,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-220034,5,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 22, 23]","['W', 11]",forwards,260306-220034,5,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-220239,6,"[False, True, True, True]",18,"[0, 1, 5, 6, 7, 11, 12, 13, 22, 23]","['E', 14]",forwards,260306-220239,6,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-220443,7,"[True, True, False, True]",23,"[0, 1, 5, 6, 7, 11, 12, 13, 22]","['N', 2]",right,260306-220443,7,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-220453,8,"[True, False, True, False]",22,"[0, 1, 5, 6, 7, 11, 12, 13]","['W', 11]",right,260306-220453,8,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-220506,9,"[False, True, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13]","['S', 10]",right,NA,8,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-220624,10,"[False, True, True, True]",18,"[0, 1, 5, 6, 7, 11, 12, 13]","['E', 14]",right,NA,8,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-221137,11,"[True, True, False, True]",23,"[0, 1, 5, 6, 7, 11, 12, 13]","['N', 2]",right,NA,8,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-221145,12,"[True, False, True, False]",22,"[0, 1, 5, 6, 7, 11, 12, 13]","['W', 11]",right,NA,8,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-221154,13,"[False, True, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13]","['S', 10]",right,NA,8,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-222427,14,"[False, True, True, True]",18,"[0, 1, 5, 6, 7, 11, 12, 13]","['E', 14]",right,NA,8,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-222434,15,"[True, True, False, True]",23,"[0, 1, 5, 6, 7, 11, 12, 13]","['N', 2]",right,NA,8,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-222456,16,"[True, False, True, False]",22,"[0, 1, 5, 6, 7, 11, 12, 13]","['W', 11]",right,NA,8,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-222510,17,"[False, True, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13]","['S', 10]",right,NA,8,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-223517,18,"[False, True, True, True]",18,"[0, 1, 5, 6, 7, 11, 12, 13]","['E', 14]",right,NA,8,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-223526,19,"[True, True, False, True]",13,"[0, 1, 5, 6, 7, 11, 12]","['S', 10]",left,260306-223526,9,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-223541,20,"[False, True, True, False]",12,"[0, 1, 5, 6, 7, 11]","['W', 11]",left,260306-223541,10,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-223556,21,"[False, True, True, True]",11,"[0, 1, 5, 6, 7]","['E', 14]",forwards,260306-223556,11,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-223610,22,"[True, False, False, True]",6,"[0, 1, 5, 7]","['N', 2]",right,260306-223610,12,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-223623,23,"[True, True, True, True]",7,"[0, 1, 5]","['W', 11]",right,260306-223623,13,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-223636,24,"[False, True, True, False]",12,"[0, 1, 5]","['S', 10]",right,NA,13,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-223916,25,"[False, True, True, True]",11,"[0, 1, 5]","['E', 14]",right,NA,13,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-223924,26,"[True, False, False, True]",6,"[0, 1, 5]","['N', 2]",right,NA,13,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-225322,27,"[True, True, True, True]",7,"[0, 1, 5]","['W', 11]",right,NA,13,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-225335,28,"[False, True, True, False]",12,"[0, 1, 5]","['S', 10]",right,NA,13,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-225344,29,"[False, True, True, True]",11,"[0, 1, 5]","['E', 14]",right,NA,13,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
260306-230332,30,"[True, False, False, True]",6,"[0, 1, 5]","['N', 2]",right,NA,13,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.08970000000000002, 'S': 0.0728, 'W': 0.0806, 'E': 0.08320000000000001}"
