time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
240905-161132,0,"[False, False, False, True]",21,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['E', 14]",right,240905-161132,1,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-161149,1,"[True, True, True, True]",14,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['S', 10]",left,240905-161149,2,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-161251,2,"[False, True, True, True]",15,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['E', 14]",right,240905-161251,3,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-161307,3,"[False, True, False, True]",8,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['S', 10]",left,240905-161307,4,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-161337,4,"[True, True, False, True]",2,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['N', 2]",forwards,240905-161337,5,0,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-161414,5,"[True, False, False, True]",1,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['E', 14]",left,240905-161414,6,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-161841,6,"[False, False, True, True]",2,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['E', 14]",backwards,NA,6,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-161858,7,"[True, False, False, True]",8,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['N', 2]",right,NA,6,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-161922,8,"[True, True, False, True]",15,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['S', 10]",forwards,NA,6,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-162136,9,"[False, True, False, True]",8,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['S', 10]",backwards,NA,6,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-162328,10,"[True, True, False, True]",9,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['E', 14]",right,240905-162328,7,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240905-162547,11,"[True, False, True, True]",16,"[0, 3, 4, 5, 6, 7, 10, 11, 12, 13, 18, 19, 22, 23, 24, 25, 26, 29, 30, 31, 32, 33]","['N', 2]",right,240905-162547,8,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
