time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
250314-140449,0,"[False, True, False, True]",34,"[4, 5, 9, 10, 11, 12, 16, 17, 18, 19, 24, 25, 27, 28, 29, 30, 31, 35, 36, 37]","['S', 10]",backwards,250314-140449,1,180,0,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140500,1,"[False, True, True, False]",35,"[4, 5, 9, 10, 11, 12, 16, 17, 18, 19, 24, 25, 27, 28, 29, 30, 31, 36, 37]","['W', 11]",left,250314-140500,2,90,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140512,2,"[True, False, True, True]",36,"[4, 5, 9, 10, 11, 12, 16, 17, 18, 19, 24, 25, 27, 28, 29, 30, 31, 37]","['E', 14]",forwards,250314-140512,3,90,270,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140519,3,"[False, True, True, True]",37,"[4, 5, 9, 10, 11, 12, 16, 17, 18, 19, 24, 25, 27, 28, 29, 30, 31]","['W', 11]",forwards,250314-140519,4,90,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140527,4,"[True, False, True, False]",30,"[4, 5, 9, 10, 11, 12, 16, 17, 18, 19, 24, 25, 27, 28, 29, 31]","['N', 2]",left,250314-140527,5,0,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140537,5,"[True, False, True, True]",31,"[4, 5, 9, 10, 11, 12, 16, 17, 18, 19, 24, 25, 27, 28, 29]","['W', 11]",right,250314-140537,6,90,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140549,6,"[True, False, True, False]",24,"[4, 5, 9, 10, 11, 12, 16, 17, 18, 19, 25, 27, 28, 29]","['N', 2]",left,250314-140549,7,0,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140559,7,"[True, True, True, False]",25,"[4, 5, 9, 10, 11, 12, 16, 17, 18, 19, 27, 28, 29]","['W', 11]",right,250314-140559,8,90,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140604,8,"[True, False, True, False]",18,"[4, 5, 9, 10, 11, 12, 16, 17, 19, 27, 28, 29]","['N', 2]",left,250314-140604,9,0,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140625,9,"[True, False, True, False]",19,"[4, 5, 9, 10, 11, 12, 16, 17, 27, 28, 29]","['W', 11]",right,250314-140625,10,90,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140639,10,"[True, False, True, False]",12,"[4, 5, 9, 10, 11, 16, 17, 27, 28, 29]","['N', 2]",left,250314-140639,11,0,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
250314-140651,11,"[True, False, False, True]",11,"[4, 5, 9, 10, 16, 17, 27, 28, 29]","['E', 14]",left,250314-140651,12,270,270,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,27,"{'N': 0.04416, 'S': 0.033359999999999994, 'W': 0.03804, 'E': 0.0348}"
