time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
240829-134608,0,"[False, True, False, True]",1,"[8, 22]","['E', 14]",right,240829-134608,1,90,270,,240824_latent_maze_006-mop0half-adjacency.csv,240824_latent_maze_006-mop0half-state_positions.csv,0,"{'N': 0.1707, 'S': 0.1167, 'W': 0.1342, 'E': 0.1434}"
240829-134658,1,"[False, False, True, True]",2,"[8, 22]","['W', 11]",forwards,240829-134658,2,90,90,,240824_latent_maze_006-mop0half-adjacency.csv,240824_latent_maze_006-mop0half-state_positions.csv,0,"{'N': 0.1707, 'S': 0.1167, 'W': 0.1342, 'E': 0.1434}"
240829-134725,2,"[False, True, True, False]",7,"[8, 22]","['S', 10]",right,240829-134725,3,180,0,,240824_latent_maze_006-mop0half-adjacency.csv,240824_latent_maze_006-mop0half-state_positions.csv,0,"{'N': 0.1707, 'S': 0.1167, 'W': 0.1342, 'E': 0.1434}"
240829-134746,3,"[True, True, False, False]",13,"[8, 22]","['N', 2]",forwards,240829-134746,4,180,180,,240824_latent_maze_006-mop0half-adjacency.csv,240824_latent_maze_006-mop0half-state_positions.csv,0,"{'N': 0.1707, 'S': 0.1167, 'W': 0.1342, 'E': 0.1434}"
240829-134812,4,"[True, False, True, False]",12,"[8, 22]","['W', 11]",right,240829-134812,5,270,90,,240824_latent_maze_006-mop0half-adjacency.csv,240824_latent_maze_006-mop0half-state_positions.csv,0,"{'N': 0.1707, 'S': 0.1167, 'W': 0.1342, 'E': 0.1434}"
240829-134826,5,"[True, False, True, True]",11,"[8, 22]","['E', 14]",forwards,240829-134826,6,270,270,,240824_latent_maze_006-mop0half-adjacency.csv,240824_latent_maze_006-mop0half-state_positions.csv,0,"{'N': 0.1707, 'S': 0.1167, 'W': 0.1342, 'E': 0.1434}"
240829-134852,6,"[True, False, False, True]",6,"[8, 22]","['N', 2]",right,240829-134852,7,0,180,,240824_latent_maze_006-mop0half-adjacency.csv,240824_latent_maze_006-mop0half-state_positions.csv,0,"{'N': 0.1707, 'S': 0.1167, 'W': 0.1342, 'E': 0.1434}"
240829-134905,7,"[True, True, False, False]",0,"[8, 22]","['S', 10]",forwards,240829-134905,8,0,0,,240824_latent_maze_006-mop0half-adjacency.csv,240824_latent_maze_006-mop0half-state_positions.csv,0,"{'N': 0.1707, 'S': 0.1167, 'W': 0.1342, 'E': 0.1434}"
240829-134922,8,"[False, True, False, True]",1,"[8, 22]","['E', 14]",right,NA,8,90,270,,240824_latent_maze_006-mop0half-adjacency.csv,240824_latent_maze_006-mop0half-state_positions.csv,0,"{'N': 0.1707, 'S': 0.1167, 'W': 0.1342, 'E': 0.1434}"
240829-134958,9,"[False, False, True, True]",2,"[8, 22]","['W', 11]",forwards,NA,8,90,90,,240824_latent_maze_006-mop0half-adjacency.csv,240824_latent_maze_006-mop0half-state_positions.csv,0,"{'N': 0.1707, 'S': 0.1167, 'W': 0.1342, 'E': 0.1434}"
