time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240422_175853,0,"[False, True, False, True]",9,"[34, 35, 44]","['S', 10]",backwards,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_175859,1,"[False, True, True, False]",10,"[34, 35, 44]","['W', 11]",left,240422_175859,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_175914,2,"[True, True, True, False]",1,"[34, 35, 44]","['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_175920,3,"[True, False, False, True]",0,"[34, 35, 44]","['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_175925,4,"[False, True, False, True]",9,"[34, 35, 44]","['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_175930,5,"[False, True, True, False]",10,"[34, 35, 44]","['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_175937,6,"[True, True, True, False]",19,"[34, 35, 44]","['S', 10]",right,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_175942,7,"[True, True, True, True]",28,"[34, 35, 44]","['N', 2]",forwards,NA,1,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_175948,8,"[True, False, True, False]",27,"[34, 35, 44]","['W', 11]",right,NA,1,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_175952,9,"[True, True, True, False]",36,"[34, 35, 44]","['N', 2]",left,NA,1,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_175957,10,"[True, False, False, True]",37,"[34, 35, 44]","['E', 14]",left,NA,1,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180001,11,"[False, False, True, True]",38,"[34, 35, 44]","['W', 11]",forwards,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180411,12,"[True, False, True, False]",37,"[34, 35, 44]","['W', 11]",backwards,NA,1,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180417,13,"[False, False, True, True]",36,"[34, 35, 44]","['E', 14]",forwards,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180421,14,"[True, False, False, True]",27,"[34, 35, 44]","['N', 2]",right,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180425,15,"[True, True, True, False]",18,"[34, 35, 44]","['S', 10]",forwards,NA,1,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180431,16,"[False, True, False, True]",19,"[34, 35, 44]","['E', 14]",right,NA,1,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180436,17,"[True, True, True, True]",20,"[34, 35, 44]","['W', 11]",forwards,240422_180436,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180455,18,"[True, True, True, False]",29,"[34, 35, 44]","['S', 10]",right,NA,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180501,19,"[True, True, True, False]",38,"[34, 35, 44]","['N', 2]",forwards,NA,2,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180508,20,"[True, False, True, False]",37,"[34, 35, 44]","['W', 11]",right,NA,2,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180517,21,"[False, False, True, True]",36,"[34, 35, 44]","['E', 14]",forwards,NA,2,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180525,22,"[True, False, False, True]",27,"[34, 35, 44]","['N', 2]",right,NA,2,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240422_180534,23,"[True, True, True, False]",28,"[34, 35, 44]","['W', 11]",right,NA,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
