time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240224_151318,0,"[False, True, False, True]",9,"[8, 17, 35, 44]","['S', 10]",backwards,240224_151318,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151334,1,"[False, True, True, False]",10,"[8, 17, 35, 44]","['W', 11]",left,240224_151334,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151345,2,"[True, True, True, False]",1,"[8, 17, 35, 44]","['N', 2]",left,240224_151345,3,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151357,3,"[True, False, False, True]",0,"[8, 17, 35, 44]","['E', 14]",left,240224_151357,4,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151404,4,"[False, True, False, True]",9,"[8, 17, 35, 44]","['S', 10]",left,NA,4,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151413,5,"[False, True, True, False]",10,"[8, 17, 35, 44]","['W', 11]",left,NA,4,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151420,6,"[True, True, True, False]",1,"[8, 17, 35, 44]","['N', 2]",left,NA,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151433,7,"[True, False, False, True]",0,"[8, 17, 35, 44]","['E', 14]",left,NA,4,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151440,8,"[False, True, False, True]",9,"[8, 17, 35, 44]","['S', 10]",left,NA,4,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151446,9,"[False, True, True, False]",10,"[8, 17, 35, 44]","['W', 11]",left,NA,4,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151453,10,"[True, True, True, False]",1,"[8, 17, 35, 44]","['N', 2]",left,NA,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151517,11,"[True, False, False, True]",10,"[8, 17, 35, 44]","['N', 2]",backwards,NA,4,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151533,12,"[True, True, True, False]",1,"[8, 17, 35, 44]","['N', 2]",backwards,NA,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151540,13,"[True, False, False, True]",0,"[8, 17, 35, 44]","['E', 14]",left,NA,4,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151601,14,"[False, True, False, True]",9,"[8, 17, 35, 44]","['S', 10]",left,NA,4,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240224_151639,15,"[False, True, True, False]",0,"[8, 17, 35, 44]","['S', 10]",backwards,NA,4,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
