time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240223_214636,0,"[False, True, False, True]",1,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 39, 40, 41, 42, 43, 44]","['E', 14]",right,240223_214636,1,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240223_214653,1,"[True, False, False, True]",10,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 39, 40, 41, 42, 43, 44]","['N', 2]",right,240223_214653,2,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240223_214708,2,"[True, True, True, False]",19,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 39, 40, 41, 42, 43, 44]","['S', 10]",forwards,240223_214708,3,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240223_214720,3,"[True, True, True, True]",20,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 39, 40, 41, 42, 43, 44]","['W', 11]",left,240223_214720,4,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240223_214733,4,"[True, True, True, False]",11,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 39, 40, 41, 42, 43, 44]","['N', 2]",left,240223_214733,5,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240223_214741,5,"[True, True, False, False]",2,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 39, 40, 41, 42, 43, 44]","['S', 10]",forwards,240223_214741,6,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240223_214755,6,"[False, True, False, True]",3,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 39, 40, 41, 42, 43, 44]","['E', 14]",right,240223_214755,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240223_214813,7,"[True, False, True, True]",4,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 39, 40, 41, 42, 43, 44]","['W', 11]",forwards,240223_214813,8,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240223_214834,8,"[False, False, True, False]",3,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 39, 40, 41, 42, 43, 44]","['W', 11]",backwards,NA,8,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240223_214840,9,"[True, False, True, True]",12,"[5, 6, 7, 8, 9, 14, 15, 16, 17, 23, 24, 25, 26, 30, 31, 32, 33, 34, 35, 39, 40, 41, 42, 43, 44]","['N', 2]",left,240223_214840,9,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
