time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240413_112633,0,"[False, True, False, True]",9,[5],"['S', 10]",backwards,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112652,1,"[False, True, True, False]",10,[5],"['W', 11]",left,240413_112652,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112705,2,"[True, True, True, False]",1,[5],"['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112719,3,"[True, False, False, True]",0,[5],"['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112738,4,"[False, True, False, True]",9,[5],"['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112749,5,"[False, True, True, False]",10,[5],"['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112803,6,"[True, True, True, False]",1,[5],"['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112810,7,"[True, False, False, True]",0,[5],"['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112821,8,"[False, True, False, True]",9,[5],"['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112843,9,"[False, True, True, False]",10,[5],"['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112852,10,"[True, True, True, False]",1,[5],"['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112859,11,"[True, False, False, True]",0,[5],"['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112908,12,"[False, True, False, True]",9,[5],"['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112916,13,"[False, True, True, False]",10,[5],"['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_112928,14,"[True, True, True, False]",1,[5],"['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113008,15,"[True, False, False, True]",0,[5],"['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113111,16,"[False, True, False, True]",9,[5],"['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113157,17,"[False, True, True, False]",10,[5],"['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113202,18,"[True, True, True, False]",1,[5],"['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113223,19,"[True, False, False, True]",0,[5],"['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113239,20,"[False, True, False, True]",9,[5],"['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113249,21,"[False, True, True, False]",10,[5],"['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113301,22,"[True, True, True, False]",1,[5],"['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113309,23,"[True, False, False, True]",0,[5],"['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113349,24,"[False, True, False, True]",9,[5],"['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113424,25,"[False, True, True, False]",10,[5],"['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113430,26,"[True, True, True, False]",1,[5],"['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113437,27,"[True, False, False, True]",0,[5],"['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_113443,28,"[False, True, False, True]",9,[5],"['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114014,29,"[False, True, True, False]",0,[5],"['S', 10]",backwards,NA,1,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114023,30,"[False, True, False, True]",1,[5],"['E', 14]",right,NA,1,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114029,31,"[True, False, False, True]",10,[5],"['N', 2]",right,NA,1,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114036,32,"[True, True, True, False]",19,[5],"['S', 10]",forwards,240413_114036,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114054,33,"[True, True, True, True]",18,[5],"['E', 14]",right,NA,2,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114102,34,"[False, True, False, True]",27,[5],"['S', 10]",left,NA,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114117,35,"[True, True, True, False]",28,[5],"['W', 11]",left,NA,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114129,36,"[True, False, True, False]",19,[5],"['N', 2]",left,NA,2,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114134,37,"[True, True, True, True]",18,[5],"['E', 14]",left,NA,2,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114140,38,"[False, True, False, True]",27,[5],"['S', 10]",left,NA,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114148,39,"[True, True, True, False]",36,[5],"['N', 2]",forwards,NA,2,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114156,40,"[True, False, False, True]",37,[5],"['E', 14]",left,NA,2,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114202,41,"[False, False, True, True]",38,[5],"['W', 11]",forwards,NA,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114208,42,"[True, False, True, False]",29,[5],"['N', 2]",left,240413_114208,3,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114215,43,"[True, True, True, False]",20,[5],"['S', 10]",forwards,240413_114215,4,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114229,44,"[True, True, True, False]",11,[5],"['N', 2]",forwards,NA,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114235,45,"[True, True, False, False]",2,[5],"['S', 10]",forwards,NA,4,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114244,46,"[False, True, False, True]",3,[5],"['E', 14]",right,240413_114244,5,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114258,47,"[True, False, True, True]",12,[5],"['N', 2]",right,240413_114258,6,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114303,48,"[True, True, False, True]",13,[5],"['E', 14]",left,240413_114303,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114316,49,"[True, False, True, True]",14,[5],"['W', 11]",forwards,240413_114316,8,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114335,50,"[True, True, True, True]",15,[5],"['E', 14]",forwards,240413_114335,9,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114346,51,"[True, False, False, True]",24,[5],"['N', 2]",right,240413_114346,10,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114353,52,"[True, False, False, True]",25,[5],"['E', 14]",left,240413_114353,11,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114402,53,"[True, True, True, True]",34,[5],"['N', 2]",right,240413_114402,12,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114410,54,"[True, True, False, True]",43,[5],"['S', 10]",forwards,240413_114410,13,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114419,55,"[False, True, False, True]",42,[5],"['E', 14]",right,240413_114419,14,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114433,56,"[True, False, True, True]",33,[5],"['N', 2]",right,240413_114433,15,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114439,57,"[True, False, False, True]",32,[5],"['E', 14]",left,240413_114439,16,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240413_114447,58,"[True, True, True, True]",41,[5],"['S', 10]",left,240413_114447,17,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
