time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
240917-003313,0,"[False, True, False, True]",7,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['S', 10]",backwards,240917-003313,1,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003354,1,"[True, True, False, False]",13,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['N', 2]",forwards,240917-003354,2,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003406,2,"[True, False, False, True]",14,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['E', 14]",left,240917-003406,3,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003430,3,"[True, False, True, True]",15,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['W', 11]",forwards,240917-003430,4,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003451,4,"[True, False, True, False]",8,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['N', 2]",left,240917-003451,5,0,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003510,5,"[True, True, True, False]",2,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['S', 10]",forwards,240917-003510,6,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003524,6,"[False, True, True, False]",1,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['W', 11]",left,240917-003524,7,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003540,7,"[False, False, True, True]",0,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['E', 14]",forwards,240917-003540,8,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003604,8,"[False, True, False, True]",7,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['S', 10]",left,NA,8,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003615,9,"[True, True, False, False]",13,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['N', 2]",forwards,NA,8,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003638,10,"[True, False, False, True]",14,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['E', 14]",left,NA,8,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003654,11,"[True, False, True, True]",21,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['N', 2]",right,240917-003654,9,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003721,12,"[True, True, True, True]",28,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['S', 10]",forwards,240917-003721,10,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003742,13,"[True, True, True, True]",35,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['N', 2]",forwards,240917-003742,11,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003812,14,"[True, False, True, True]",36,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['E', 14]",left,240917-003812,12,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-003901,15,"[False, True, True, True]",37,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 31, 32, 33, 38, 39, 40]","['W', 11]",forwards,240917-003901,13,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
