time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
260312-234222,0,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 17, 18, 20, 21, 22, 23]","['E', 14]",right,260312-234222,1,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260312-234234,1,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 21, 22, 23]","['W', 11]",forwards,260312-234234,2,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260312-234246,2,"[False, True, True, True]",22,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 21, 23]","['S', 10]",right,260312-234246,3,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260312-234257,3,"[False, True, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 23]","['E', 14]",right,260312-234257,4,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260312-234313,4,"[True, False, True, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 23]","['N', 2]",right,NA,4,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-000450,5,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 23]","['W', 11]",right,NA,4,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-000459,6,"[False, True, True, True]",22,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 23]","['S', 10]",right,NA,4,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-001549,7,"[False, True, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 23]","['E', 14]",right,NA,4,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-001559,8,"[True, False, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 23]","['W', 11]",forwards,260313-001559,5,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-001615,9,"[False, True, True, False]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['S', 10]",right,260313-001615,6,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-001633,10,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['E', 14]",right,NA,6,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-001647,11,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['W', 11]",forwards,NA,6,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-012925,12,"[False, True, True, True]",18,"[0, 1, 5, 6, 7, 11, 12, 13, 23]","['E', 14]",forwards,260313-012925,7,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-012937,13,"[True, True, False, True]",23,"[0, 1, 5, 6, 7, 11, 12, 13]","['N', 2]",right,260313-012937,8,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-012952,14,"[True, False, True, False]",22,"[0, 1, 5, 6, 7, 11, 12, 13]","['W', 11]",right,NA,8,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-013228,15,"[False, True, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13]","['E', 14]",forwards,NA,8,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-015619,16,"[True, False, True, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13]","['N', 2]",right,NA,8,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-015627,17,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13]","['W', 11]",right,NA,8,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-015634,18,"[False, True, True, True]",22,"[0, 1, 5, 6, 7, 11, 12, 13]","['S', 10]",right,NA,8,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-015644,19,"[False, True, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13]","['E', 14]",right,NA,8,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-020448,20,"[True, False, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13]","['W', 11]",forwards,NA,8,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-020502,21,"[False, True, True, False]",15,"[0, 1, 5, 6, 7, 11, 12, 13]","['S', 10]",right,NA,8,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-020515,22,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13]","['E', 14]",right,NA,8,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
260313-020543,23,"[True, False, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13]","['N', 2]",right,NA,8,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.0855, 'W': 0.096, 'E': 0.096}"
