time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
240908-223415,0,"[False, True, False, True]",1,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['E', 14]",right,240908-223415,1,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223429,1,"[False, False, True, True]",2,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['W', 11]",forwards,240908-223429,2,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223440,2,"[False, True, True, False]",8,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['S', 10]",right,240908-223440,3,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223453,3,"[True, True, True, False]",15,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['N', 2]",forwards,240908-223453,4,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223509,4,"[True, False, True, False]",14,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['W', 11]",right,240908-223509,5,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223520,5,"[True, False, True, True]",13,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['E', 14]",forwards,240908-223520,6,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223532,6,"[True, False, False, True]",7,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['N', 2]",right,240908-223532,7,0,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223544,7,"[True, True, False, False]",0,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['S', 10]",forwards,240908-223544,8,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223557,8,"[False, True, False, True]",1,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['E', 14]",right,NA,8,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223611,9,"[False, False, True, True]",2,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['W', 11]",forwards,NA,8,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223625,10,"[False, True, True, False]",8,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['S', 10]",right,NA,8,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223633,11,"[True, True, True, False]",15,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['N', 2]",forwards,NA,8,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223841,12,"[True, False, True, False]",14,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['W', 11]",right,NA,8,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240908-223856,13,"[True, False, True, True]",13,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['E', 14]",forwards,NA,8,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,0,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
