time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240510_111818,0,"[False, True, False, True]",5,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['S', 10]",backwards,NA,0,180,0,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240510_112004,1,"[False, True, False, False]",0,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['S', 10]",backwards,NA,0,0,0,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240510_112013,2,"[False, True, False, True]",1,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['E', 14]",right,NA,0,90,270,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240510_112022,3,"[True, False, True, True]",2,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['W', 11]",forwards,NA,0,90,90,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240510_112125,4,"[False, False, True, False]",1,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['W', 11]",backwards,NA,0,270,90,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240510_112134,5,"[True, False, True, True]",6,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['N', 2]",left,NA,0,180,180,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240510_112143,6,"[True, True, False, False]",11,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['S', 10]",forwards,240510_112143,1,180,0,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240510_112153,7,"[True, True, True, True]",16,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['N', 2]",forwards,NA,1,180,180,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240510_112208,8,"[True, True, False, False]",21,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['S', 10]",forwards,NA,1,180,0,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
240510_112217,9,"[False, True, True, False]",22,"[3, 4, 9, 8, 13, 12, 11, 10, 15, 20]","['W', 11]",left,NA,1,90,90,,240507_latent_maze_004-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0
