time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
251105-112644,0,"[False, True, False, True]",11,"[6, 7, 12, 13, 15, 16, 17, 18, 20, 21, 22]","['S', 10]",backwards,251105-112644,1,180,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-112841,1,"[False, True, True, False]",6,"[7, 12, 13, 15, 16, 17, 18, 20, 21, 22]","['S', 10]",backwards,251105-112841,2,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-112923,2,"[False, True, False, True]",7,"[12, 13, 15, 16, 17, 18, 20, 21, 22]","['E', 14]",right,251105-112923,3,90,270,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-113002,3,"[True, False, False, True]",12,"[13, 15, 16, 17, 18, 20, 21, 22]","['N', 2]",right,251105-113002,4,180,180,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-113030,4,"[True, True, True, True]",17,"[13, 15, 16, 18, 20, 21, 22]","['S', 10]",forwards,251105-113030,5,180,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-113112,5,"[True, True, True, True]",18,"[13, 15, 16, 20, 21, 22]","['W', 11]",left,251105-113112,6,90,90,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-113219,6,"[True, False, True, False]",13,"[15, 16, 20, 21, 22]","['N', 2]",left,251105-113219,7,0,180,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-113247,7,"[True, False, False, True]",12,"[15, 16, 20, 21, 22]","['E', 14]",left,NA,7,270,270,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-113331,8,"[True, True, True, True]",11,"[15, 16, 20, 21, 22]","['W', 11]",forwards,NA,7,270,90,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-113405,9,"[False, True, True, False]",6,"[15, 16, 20, 21, 22]","['S', 10]",right,NA,7,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-113444,10,"[False, True, False, True]",7,"[15, 16, 20, 21, 22]","['E', 14]",right,NA,7,90,270,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-113521,11,"[True, False, False, True]",12,"[15, 16, 20, 21, 22]","['N', 2]",right,NA,7,180,180,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-134609,12,"[True, True, True, True]",17,"[15, 16, 20, 21, 22]","['S', 10]",forwards,NA,7,180,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-134656,13,"[True, True, True, True]",16,"[15, 20, 21, 22]","['E', 14]",right,251105-134656,8,270,270,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-134745,14,"[False, True, True, True]",15,"[20, 21, 22]","['W', 11]",forwards,251105-134745,9,270,90,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
251105-134830,15,"[True, False, True, False]",20,"[21, 22]","['N', 2]",left,251105-134830,10,180,180,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.085, 'S': 0.068, 'W': 0.077, 'E': 0.07}"
