time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240229_190543,0,"[False, True, False, True]",9,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['S', 10]",backwards,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190555,1,"[False, True, True, False]",10,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['W', 11]",left,NA,0,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190601,2,"[True, True, True, False]",1,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['N', 2]",left,NA,0,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190608,3,"[True, False, False, True]",0,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['E', 14]",left,NA,0,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190632,4,"[False, True, False, True]",9,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['S', 10]",left,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190640,5,"[False, True, True, False]",10,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['W', 11]",left,NA,0,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190659,6,"[True, True, True, False]",1,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['N', 2]",left,NA,0,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190731,7,"[True, False, False, True]",0,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['E', 14]",left,NA,0,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190737,8,"[False, True, False, True]",9,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['S', 10]",left,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190748,9,"[False, True, True, False]",10,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['W', 11]",left,NA,0,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190757,10,"[True, True, True, False]",1,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['N', 2]",left,NA,0,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190808,11,"[True, False, False, True]",0,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['E', 14]",left,NA,0,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190817,12,"[False, True, False, True]",9,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['S', 10]",left,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190852,13,"[False, True, True, False]",10,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['W', 11]",left,NA,0,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_190859,14,"[True, True, True, False]",19,"[5, 6, 7, 12, 13, 14, 15, 16, 21, 22, 23, 24]","['S', 10]",right,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
