time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
250309-180148,0,"[True, False, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 16, 17, 18, 19, 21, 22, 23, 24]","['W', 11]",left,250309-180148,1,270,90,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,21,"{'N': 0.06624000000000001, 'S': 0.05004, 'W': 0.05706, 'E': 0.0522}"
250309-180157,1,"[False, True, True, False]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 16, 17, 18, 19, 21, 22, 23, 24]","['S', 10]",right,250309-180157,2,0,0,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,21,"{'N': 0.06624000000000001, 'S': 0.05004, 'W': 0.05706, 'E': 0.0522}"
250309-180207,2,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 19, 21, 22, 23, 24]","['E', 14]",right,250309-180207,3,90,270,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,21,"{'N': 0.06624000000000001, 'S': 0.05004, 'W': 0.05706, 'E': 0.0522}"
250309-180216,3,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 19, 21, 22, 23, 24]","['W', 11]",forwards,250309-180216,4,90,90,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,21,"{'N': 0.06624000000000001, 'S': 0.05004, 'W': 0.05706, 'E': 0.0522}"
250309-180227,4,"[True, True, True, True]",22,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 19, 21, 23, 24]","['S', 10]",right,250309-180227,5,180,0,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,21,"{'N': 0.06624000000000001, 'S': 0.05004, 'W': 0.05706, 'E': 0.0522}"
250309-180252,5,"[False, True, True, True]",23,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 19, 21, 24]","['W', 11]",left,250309-180252,6,90,90,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,21,"{'N': 0.06624000000000001, 'S': 0.05004, 'W': 0.05706, 'E': 0.0522}"
250309-180738,6,"[True, False, True, True]",22,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 19, 21, 24]","['W', 11]",backwards,NA,6,270,90,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,21,"{'N': 0.06624000000000001, 'S': 0.05004, 'W': 0.05706, 'E': 0.0522}"
250309-180752,7,"[False, True, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 19, 21, 24]","['S', 10]",right,NA,6,0,0,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,21,"{'N': 0.06624000000000001, 'S': 0.05004, 'W': 0.05706, 'E': 0.0522}"
250309-180830,8,"[True, True, True, True]",12,"[0, 1, 5, 6, 7, 11, 13, 18, 19, 21, 24]","['N', 2]",forwards,250309-180830,7,0,180,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,21,"{'N': 0.06624000000000001, 'S': 0.05004, 'W': 0.05706, 'E': 0.0522}"
250309-181019,9,"[True, True, True, True]",13,"[0, 1, 5, 6, 7, 11, 18, 19, 21, 24]","['W', 11]",right,250309-181019,8,90,90,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,21,"{'N': 0.06624000000000001, 'S': 0.05004, 'W': 0.05706, 'E': 0.0522}"
