time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
251130-140915,0,"[False, True, False, True]",1,"[0, 5, 6, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,251130-140915,1,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-140932,1,"[True, False, False, True]",6,"[0, 5, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,251130-140932,2,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-140953,2,"[True, True, True, True]",11,"[0, 5, 7, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",forwards,251130-140953,3,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141019,3,"[False, True, True, False]",12,"[0, 5, 7, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",left,251130-141019,4,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141037,4,"[True, False, True, True]",13,"[0, 5, 7, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",forwards,251130-141037,5,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141050,5,"[True, False, False, True]",18,"[0, 5, 7, 15, 16, 17, 20, 21, 22, 23]","['N', 2]",right,251130-141050,6,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141255,6,"[True, True, True, False]",23,"[0, 5, 7, 15, 16, 17, 20, 21, 22]","['S', 10]",forwards,251130-141255,7,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141316,7,"[False, True, False, True]",22,"[0, 5, 7, 15, 16, 17, 20, 21]","['E', 14]",right,251130-141316,8,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141328,8,"[True, False, True, True]",21,"[0, 5, 7, 15, 16, 17, 20]","['W', 11]",forwards,251130-141328,9,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141345,9,"[False, True, True, True]",20,"[0, 5, 7, 15, 16, 17]","['E', 14]",forwards,251130-141345,10,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141359,10,"[True, False, False, True]",15,"[0, 5, 7, 16, 17]","['N', 2]",right,251130-141359,11,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141422,11,"[True, False, True, False]",16,"[0, 5, 7, 17]","['W', 11]",right,251130-141422,12,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141437,12,"[False, True, True, True]",21,"[0, 5, 7, 17]","['S', 10]",right,NA,12,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141523,13,"[False, True, True, True]",20,"[0, 5, 7, 17]","['E', 14]",right,NA,12,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141539,14,"[True, False, False, True]",15,"[0, 5, 7, 17]","['N', 2]",right,NA,12,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141548,15,"[True, False, True, False]",16,"[0, 5, 7, 17]","['W', 11]",right,NA,12,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141556,16,"[False, True, True, True]",17,"[0, 5, 7]","['E', 14]",forwards,251130-141556,13,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141609,17,"[True, False, True, True]",18,"[0, 5, 7]","['W', 11]",forwards,NA,13,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141621,18,"[True, True, True, False]",23,"[0, 5, 7]","['S', 10]",right,NA,13,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141629,19,"[False, True, False, True]",22,"[0, 5, 7]","['E', 14]",right,NA,13,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141914,20,"[True, False, True, True]",17,"[0, 5, 7]","['N', 2]",right,NA,13,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141926,21,"[True, False, True, True]",16,"[0, 5, 7]","['E', 14]",left,NA,13,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141935,22,"[False, True, True, True]",21,"[0, 5, 7]","['S', 10]",left,NA,13,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-141943,23,"[False, True, True, True]",22,"[0, 5, 7]","['W', 11]",left,NA,13,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-142037,24,"[True, False, True, True]",17,"[0, 5, 7]","['N', 2]",left,NA,13,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-142045,25,"[True, False, True, True]",16,"[0, 5, 7]","['E', 14]",left,NA,13,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
251130-142412,26,"[False, True, True, True]",15,"[0, 5, 7]","['W', 11]",forwards,NA,13,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.052500000000000005, 'S': 0.043500000000000004, 'W': 0.04725, 'E': 0.04725}"
