time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
250308-152352,0,"[True, False, False, True]",0,"[1, 5, 6, 7, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","['N', 2]",forwards,250308-152352,1,0,180,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,5,"{'N': 0.08096, 'S': 0.06116, 'W': 0.06974000000000001, 'E': 0.06380000000000001}"
250308-152402,1,"[True, False, True, False]",1,"[5, 6, 7, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","['W', 11]",right,250308-152402,2,90,90,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,5,"{'N': 0.08096, 'S': 0.06116, 'W': 0.06974000000000001, 'E': 0.06380000000000001}"
250308-152417,2,"[False, True, True, False]",6,"[5, 7, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","['S', 10]",right,250308-152417,3,180,0,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,5,"{'N': 0.08096, 'S': 0.06116, 'W': 0.06974000000000001, 'E': 0.06380000000000001}"
250308-152432,3,"[True, True, True, True]",7,"[5, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","['W', 11]",left,250308-152432,4,90,90,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,5,"{'N': 0.08096, 'S': 0.06116, 'W': 0.06974000000000001, 'E': 0.06380000000000001}"
250308-152443,4,"[False, True, True, False]",12,"[5, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","['S', 10]",right,250308-152443,5,180,0,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,5,"{'N': 0.08096, 'S': 0.06116, 'W': 0.06974000000000001, 'E': 0.06380000000000001}"
250308-152456,5,"[True, True, True, True]",17,"[5, 11, 13, 15, 16, 18, 19, 20, 21, 22, 23, 24]","['N', 2]",forwards,250308-152456,6,180,180,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,5,"{'N': 0.08096, 'S': 0.06116, 'W': 0.06974000000000001, 'E': 0.06380000000000001}"
250308-152513,6,"[True, True, True, True]",22,"[5, 11, 13, 15, 16, 18, 19, 20, 21, 23, 24]","['S', 10]",forwards,250308-152513,7,180,0,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,5,"{'N': 0.08096, 'S': 0.06116, 'W': 0.06974000000000001, 'E': 0.06380000000000001}"
250308-152527,7,"[False, True, True, True]",23,"[5, 11, 13, 15, 16, 18, 19, 20, 21, 24]","['W', 11]",left,250308-152527,8,90,90,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,5,"{'N': 0.08096, 'S': 0.06116, 'W': 0.06974000000000001, 'E': 0.06380000000000001}"
250308-152544,8,"[True, False, True, True]",24,"[5, 11, 13, 15, 16, 18, 19, 20, 21]","['E', 14]",forwards,250308-152544,9,90,270,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,5,"{'N': 0.08096, 'S': 0.06116, 'W': 0.06974000000000001, 'E': 0.06380000000000001}"
250308-152606,9,"[False, True, False, True]",19,"[5, 11, 13, 15, 16, 18, 20, 21]","['S', 10]",left,250308-152606,10,0,0,,250304_latent_maze_010-5x5-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,5,"{'N': 0.08096, 'S': 0.06116, 'W': 0.06974000000000001, 'E': 0.06380000000000001}"
