time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
251124-175808,0,"[False, True, False, True]",1,"[0, 5, 6, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,251124-175808,1,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.05600000000000001, 'S': 0.046000000000000006, 'W': 0.046000000000000006, 'E': 0.0492}"
251124-175825,1,"[True, False, False, True]",6,"[0, 5, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,251124-175825,2,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.05600000000000001, 'S': 0.046000000000000006, 'W': 0.046000000000000006, 'E': 0.0492}"
251124-175850,2,"[True, True, True, True]",11,"[0, 5, 7, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",forwards,251124-175850,3,180,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.05600000000000001, 'S': 0.046000000000000006, 'W': 0.046000000000000006, 'E': 0.0492}"
251124-175916,3,"[False, True, True, False]",12,"[0, 5, 7, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",left,251124-175916,4,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.05600000000000001, 'S': 0.046000000000000006, 'W': 0.046000000000000006, 'E': 0.0492}"
251124-175936,4,"[True, True, True, True]",13,"[0, 5, 7, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",forwards,251124-175936,5,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.05600000000000001, 'S': 0.046000000000000006, 'W': 0.046000000000000006, 'E': 0.0492}"
251124-175951,5,"[True, False, False, True]",18,"[0, 5, 7, 15, 16, 17, 20, 21, 22, 23]","['N', 2]",right,251124-175951,6,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.05600000000000001, 'S': 0.046000000000000006, 'W': 0.046000000000000006, 'E': 0.0492}"
251124-180121,6,"[True, True, True, False]",23,"[0, 5, 7, 15, 16, 17, 20, 21, 22]","['S', 10]",forwards,251124-180121,7,180,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.05600000000000001, 'S': 0.046000000000000006, 'W': 0.046000000000000006, 'E': 0.0492}"
251124-180139,7,"[False, True, False, True]",22,"[0, 5, 7, 15, 16, 17, 20, 21]","['E', 14]",right,251124-180139,8,270,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.05600000000000001, 'S': 0.046000000000000006, 'W': 0.046000000000000006, 'E': 0.0492}"
251124-180159,8,"[True, False, True, True]",17,"[0, 5, 7, 15, 16, 20, 21]","['N', 2]",right,251124-180159,9,0,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.05600000000000001, 'S': 0.046000000000000006, 'W': 0.046000000000000006, 'E': 0.0492}"
251124-180217,9,"[True, True, True, True]",18,"[0, 5, 7, 15, 16, 20, 21]","['W', 11]",right,NA,9,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.05600000000000001, 'S': 0.046000000000000006, 'W': 0.046000000000000006, 'E': 0.0492}"
