time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
240918-144830,0,"[False, True, True, True]",33,"[3, 5, 6, 11, 12, 19, 38, 40]","['E', 14]",right,240918-144830,1,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-144845,1,"[False, True, False, True]",26,"[3, 5, 6, 11, 12, 19, 38, 40]","['S', 10]",left,240918-144845,2,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-144947,2,"[False, True, False, False]",33,"[3, 5, 6, 11, 12, 19, 38, 40]","['S', 10]",backwards,NA,2,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-144955,3,"[False, True, False, True]",32,"[3, 5, 6, 11, 12, 19, 38, 40]","['E', 14]",right,240918-144955,3,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-145018,4,"[False, True, True, True]",31,"[3, 5, 6, 11, 12, 19, 38, 40]","['W', 11]",forwards,240918-145018,4,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-145048,5,"[False, True, True, True]",24,"[3, 5, 6, 11, 12, 19, 38, 40]","['S', 10]",right,240918-145048,5,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-145112,6,"[True, True, False, True]",25,"[3, 5, 6, 11, 12, 19, 38, 40]","['E', 14]",right,240918-145112,6,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-145155,7,"[False, True, False, True]",18,"[3, 5, 6, 11, 12, 19, 38, 40]","['S', 10]",left,240918-145155,7,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-145330,8,"[False, True, False, True]",25,"[3, 5, 6, 11, 12, 19, 38, 40]","['S', 10]",backwards,NA,7,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-145341,9,"[False, True, False, True]",24,"[3, 5, 6, 11, 12, 19, 38, 40]","['E', 14]",right,NA,7,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-145351,10,"[True, True, False, True]",17,"[3, 5, 6, 11, 12, 19, 38, 40]","['N', 2]",right,240918-145351,8,0,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-150132,11,"[True, False, False, True]",24,"[3, 5, 6, 11, 12, 19, 38, 40]","['N', 2]",backwards,NA,8,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-150144,12,"[True, True, False, True]",31,"[3, 5, 6, 11, 12, 19, 38, 40]","['S', 10]",forwards,NA,8,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-150154,13,"[False, True, True, True]",30,"[3, 5, 6, 11, 12, 19, 38, 40]","['E', 14]",right,240918-150154,9,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-150222,14,"[False, True, True, True]",29,"[3, 5, 6, 11, 12, 19, 38, 40]","['W', 11]",forwards,240918-150222,10,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-150256,15,"[True, False, True, True]",36,"[3, 5, 6, 11, 12, 19, 38, 40]","['N', 2]",left,240918-150256,11,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-150326,16,"[True, False, True, True]",35,"[3, 5, 6, 11, 12, 19, 38, 40]","['W', 11]",right,240918-150326,12,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-150351,17,"[False, True, True, True]",28,"[3, 5, 6, 11, 12, 19, 38, 40]","['S', 10]",right,240918-150351,13,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-150420,18,"[True, True, True, True]",29,"[3, 5, 6, 11, 12, 19, 38, 40]","['E', 14]",right,NA,13,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240918-150434,19,"[True, False, True, True]",36,"[3, 5, 6, 11, 12, 19, 38, 40]","['N', 2]",right,NA,13,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,32,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
