time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
250319-173034,0,"[True, False, False, True]",5,"[4, 9, 10, 11, 12, 16, 17, 18, 19, 24, 25, 27, 28, 29, 30, 31, 34, 35, 36, 37]","['N', 2]",forwards,250319-173034,1,0,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173041,1,"[True, False, False, True]",4,"[9, 10, 11, 12, 16, 17, 18, 19, 24, 25, 27, 28, 29, 30, 31, 34, 35, 36, 37]","['E', 14]",left,250319-173041,2,270,270,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173050,2,"[False, True, False, True]",10,"[9, 11, 12, 16, 17, 18, 19, 24, 25, 27, 28, 29, 30, 31, 34, 35, 36, 37]","['S', 10]",left,250319-173050,3,180,0,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173057,3,"[False, True, False, True]",9,"[11, 12, 16, 17, 18, 19, 24, 25, 27, 28, 29, 30, 31, 34, 35, 36, 37]","['E', 14]",right,250319-173057,4,270,270,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173103,4,"[False, True, False, True]",16,"[11, 12, 17, 18, 19, 24, 25, 27, 28, 29, 30, 31, 34, 35, 36, 37]","['S', 10]",left,250319-173103,5,180,0,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173109,5,"[False, True, True, False]",17,"[11, 12, 18, 19, 24, 25, 27, 28, 29, 30, 31, 34, 35, 36, 37]","['W', 11]",left,250319-173109,6,90,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173116,6,"[False, True, True, False]",24,"[11, 12, 18, 19, 25, 27, 28, 29, 30, 31, 34, 35, 36, 37]","['S', 10]",right,250319-173116,7,180,0,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173126,7,"[True, True, True, False]",31,"[11, 12, 18, 19, 25, 27, 28, 29, 30, 34, 35, 36, 37]","['N', 2]",forwards,250319-173126,8,180,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173139,8,"[True, False, True, False]",30,"[11, 12, 18, 19, 25, 27, 28, 29, 34, 35, 36, 37]","['W', 11]",right,250319-173139,9,270,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173151,9,"[True, False, True, True]",37,"[11, 12, 18, 19, 25, 27, 28, 29, 34, 35, 36]","['N', 2]",left,250319-173151,10,180,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173201,10,"[True, False, True, False]",36,"[11, 12, 18, 19, 25, 27, 28, 29, 34, 35]","['W', 11]",right,250319-173201,11,270,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173207,11,"[False, True, True, True]",35,"[11, 12, 18, 19, 25, 27, 28, 29, 34]","['E', 14]",forwards,250319-173207,12,270,270,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173214,12,"[True, False, True, True]",34,"[11, 12, 18, 19, 25, 27, 28, 29]","['W', 11]",forwards,250319-173214,13,270,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173221,13,"[False, True, True, False]",27,"[11, 12, 18, 19, 25, 28, 29]","['S', 10]",right,250319-173221,14,0,0,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173227,14,"[False, True, False, True]",28,"[11, 12, 18, 19, 25, 29]","['E', 14]",right,250319-173227,15,90,270,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173235,15,"[True, False, True, True]",35,"[11, 12, 18, 19, 25, 29]","['N', 2]",right,NA,15,180,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173247,16,"[True, False, True, True]",34,"[11, 12, 18, 19, 25, 29]","['W', 11]",right,NA,15,270,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173329,17,"[False, True, True, False]",27,"[11, 12, 18, 19, 25, 29]","['S', 10]",right,NA,15,0,0,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173334,18,"[False, True, False, True]",28,"[11, 12, 18, 19, 25, 29]","['E', 14]",right,NA,15,90,270,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173349,19,"[True, False, True, True]",35,"[11, 12, 18, 19, 25, 29]","['N', 2]",right,NA,15,180,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173443,20,"[True, False, True, True]",34,"[11, 12, 18, 19, 25, 29]","['W', 11]",right,NA,15,270,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173449,21,"[False, True, True, False]",27,"[11, 12, 18, 19, 25, 29]","['S', 10]",right,NA,15,0,0,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173533,22,"[False, True, False, True]",28,"[11, 12, 18, 19, 25, 29]","['E', 14]",right,NA,15,90,270,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173543,23,"[True, False, True, True]",35,"[11, 12, 18, 19, 25, 29]","['N', 2]",right,NA,15,180,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173553,24,"[True, False, True, True]",34,"[11, 12, 18, 19, 25, 29]","['W', 11]",right,NA,15,270,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173812,25,"[False, True, True, False]",27,"[11, 12, 18, 19, 25, 29]","['S', 10]",right,NA,15,0,0,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173820,26,"[False, True, False, True]",28,"[11, 12, 18, 19, 25, 29]","['E', 14]",right,NA,15,90,270,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173828,27,"[True, False, True, True]",29,"[11, 12, 18, 19, 25]","['W', 11]",forwards,250319-173828,16,90,90,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173845,28,"[False, True, True, True]",36,"[11, 12, 18, 19, 25]","['S', 10]",right,NA,16,180,0,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173851,29,"[False, True, True, True]",35,"[11, 12, 18, 19, 25]","['E', 14]",right,NA,16,270,270,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
250319-173857,30,"[True, False, True, True]",28,"[11, 12, 18, 19, 25]","['N', 2]",right,NA,16,0,180,,250311_latMaz107-singleExitEasy-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,11,"{'N': 0.025759999999999998, 'S': 0.019459999999999998, 'W': 0.022189999999999998, 'E': 0.0203}"
