time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
260314-233703,0,"[False, True, False, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 16, 17, 18, 21, 22, 23]","['S', 10]",backwards,260314-233703,1,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233721,1,"[True, False, False, True]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 16, 17, 18, 21, 22, 23]","['N', 2]",forwards,260314-233721,2,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233727,2,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 21, 22, 23]","['E', 14]",right,260314-233727,3,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233734,3,"[False, True, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 21, 22, 23]","['E', 14]",right,260314-233734,4,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233742,4,"[False, True, True, True]",18,"[0, 1, 5, 6, 7, 11, 12, 13, 21, 22, 23]","['E', 14]",right,260314-233742,5,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233751,5,"[True, True, True, False]",13,"[0, 1, 5, 6, 7, 11, 12, 21, 22, 23]","['N', 2]",forwards,260314-233751,6,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233809,6,"[False, True, True, False]",18,"[0, 1, 5, 6, 7, 11, 12, 21, 22, 23]","['S', 10]",backwards,NA,6,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233816,7,"[True, True, True, False]",13,"[0, 1, 5, 6, 7, 11, 12, 21, 22, 23]","['N', 2]",forwards,NA,6,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233823,8,"[False, True, True, False]",12,"[0, 1, 5, 6, 7, 11, 21, 22, 23]","['W', 11]",left,260314-233823,7,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233830,9,"[True, False, True, True]",7,"[0, 1, 5, 6, 11, 21, 22, 23]","['N', 2]",forwards,260314-233830,8,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233837,10,"[False, True, True, False]",6,"[0, 1, 5, 11, 21, 22, 23]","['W', 11]",left,260314-233837,9,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
260314-233847,11,"[True, True, True, True]",5,"[0, 1, 11, 21, 22, 23]","['W', 11]",left,260314-233847,10,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.06210000000000001, 'S': 0.0504, 'W': 0.057600000000000005, 'E': 0.057600000000000005}"
