time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
240917-134508,0,"[False, False, False, True]",21,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['E', 14]",right,240917-134508,1,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-134554,1,"[True, True, True, True]",22,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['W', 11]",forwards,240917-134554,2,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-134612,2,"[False, False, True, True]",23,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['E', 14]",forwards,240917-134612,3,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-134920,3,"[False, False, False, True]",22,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['E', 14]",backwards,NA,3,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135107,4,"[False, False, True, True]",21,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['W', 11]",forwards,NA,3,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135138,5,"[True, True, True, True]",20,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['E', 14]",forwards,240917-135138,4,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135414,6,"[False, False, False, True]",21,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['E', 14]",backwards,NA,4,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135431,7,"[True, True, True, True]",28,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['N', 2]",right,240917-135431,5,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135504,8,"[True, True, True, True]",27,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['W', 11]",right,240917-135504,6,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135607,9,"[True, False, True, False]",34,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['N', 2]",left,240917-135607,7,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135639,10,"[True, False, False, True]",35,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['E', 14]",left,240917-135639,8,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135717,11,"[False, True, True, True]",36,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['W', 11]",forwards,240917-135717,9,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135757,12,"[True, False, True, True]",29,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['N', 2]",left,240917-135757,10,0,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135911,13,"[True, False, True, True]",30,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['W', 11]",right,240917-135911,11,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-135940,14,"[False, True, True, True]",31,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['E', 14]",forwards,240917-135940,12,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-140146,15,"[False, True, True, True]",32,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['W', 11]",forwards,240917-140146,13,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-140209,16,"[False, True, True, True]",39,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['S', 10]",right,240917-140209,14,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-140309,17,"[False, True, True, True]",40,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['W', 11]",left,240917-140309,15,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-140517,18,"[False, False, True, False]",39,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['W', 11]",backwards,NA,15,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-140529,19,"[False, True, True, True]",32,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['S', 10]",right,NA,15,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-140546,20,"[False, True, True, True]",33,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['E', 14]",right,240917-140546,16,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-140816,21,"[False, True, False, True]",32,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['E', 14]",backwards,NA,16,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-140830,22,"[False, True, True, True]",31,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['W', 11]",forwards,NA,16,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
240917-140858,23,"[False, True, True, True]",24,"[3, 4, 5, 6, 10, 11, 12, 18, 19, 26, 38]","['S', 10]",right,240917-140858,17,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
