time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
250223-193415,0,"[True, False, False, True]",7,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['N', 2]",forwards,250223-193415,1,0,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,13,"{'N': 0.1113, 'S': 0.07783999999999999, 'W': 0.08791999999999998, 'E': 0.08931999999999998}"
250223-193429,1,"[True, True, False, False]",0,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['S', 10]",forwards,250223-193429,2,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,13,"{'N': 0.1113, 'S': 0.07783999999999999, 'W': 0.08791999999999998, 'E': 0.08931999999999998}"
250223-193442,2,"[False, True, False, True]",1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['E', 14]",right,250223-193442,3,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,13,"{'N': 0.1113, 'S': 0.07783999999999999, 'W': 0.08791999999999998, 'E': 0.08931999999999998}"
250223-193454,3,"[False, False, True, True]",2,"[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['W', 11]",forwards,250223-193454,4,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,13,"{'N': 0.1113, 'S': 0.07783999999999999, 'W': 0.08791999999999998, 'E': 0.08931999999999998}"
250223-193519,4,"[False, True, True, False]",8,"[3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['S', 10]",right,250223-193519,5,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,13,"{'N': 0.1113, 'S': 0.07783999999999999, 'W': 0.08791999999999998, 'E': 0.08931999999999998}"
250223-193529,5,"[True, True, True, False]",15,"[3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['N', 2]",forwards,250223-193529,6,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,13,"{'N': 0.1113, 'S': 0.07783999999999999, 'W': 0.08791999999999998, 'E': 0.08931999999999998}"
250223-193606,6,"[True, False, True, False]",14,"[3, 4, 5, 6, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['W', 11]",right,250223-193606,7,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,13,"{'N': 0.1113, 'S': 0.07783999999999999, 'W': 0.08791999999999998, 'E': 0.08931999999999998}"
250223-193643,7,"[True, False, True, True]",13,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['E', 14]",forwards,250223-193643,8,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,13,"{'N': 0.1113, 'S': 0.07783999999999999, 'W': 0.08791999999999998, 'E': 0.08931999999999998}"
250223-193749,8,"[True, False, False, True]",7,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['N', 2]",right,NA,8,0,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,13,"{'N': 0.1113, 'S': 0.07783999999999999, 'W': 0.08791999999999998, 'E': 0.08931999999999998}"
250223-193802,9,"[True, True, False, False]",0,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]","['S', 10]",forwards,NA,8,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,13,"{'N': 0.1113, 'S': 0.07783999999999999, 'W': 0.08791999999999998, 'E': 0.08931999999999998}"
