time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
260408-222106,0,"[True, True, True, True]",18,"[6, 7, 11, 12, 13, 15, 16, 17, 20, 21, 22]","['E', 14]",right,260408-222106,1,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260408-222126,1,"[True, False, True, False]",13,"[6, 7, 11, 12, 15, 16, 17, 20, 21, 22]","['N', 2]",forwards,260408-222126,2,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155225,2,"[False, True, True, False]",12,"[6, 7, 11, 15, 16, 17, 20, 21, 22]","['W', 11]",left,260409-155225,3,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155231,3,"[True, True, True, True]",11,"[6, 7, 15, 16, 17, 20, 21, 22]","['W', 11]",left,260409-155231,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155306,4,"[True, False, False, True]",12,"[6, 7, 15, 16, 17, 20, 21, 22]","['E', 14]",right,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155311,5,"[True, True, True, True]",13,"[6, 7, 15, 16, 17, 20, 21, 22]","['E', 14]",right,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155353,6,"[False, True, True, False]",12,"[6, 7, 15, 16, 17, 20, 21, 22]","['W', 11]",left,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155358,7,"[True, True, True, True]",11,"[6, 7, 15, 16, 17, 20, 21, 22]","['W', 11]",left,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155434,8,"[True, False, False, True]",12,"[6, 7, 15, 16, 17, 20, 21, 22]","['E', 14]",right,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155440,9,"[True, True, True, True]",13,"[6, 7, 15, 16, 17, 20, 21, 22]","['E', 14]",right,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155801,10,"[False, True, True, False]",18,"[6, 7, 15, 16, 17, 20, 21, 22]","['S', 10]",backwards,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155836,11,"[True, False, True, False]",13,"[6, 7, 15, 16, 17, 20, 21, 22]","['N', 2]",forwards,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155859,12,"[False, True, True, False]",18,"[6, 7, 15, 16, 17, 20, 21, 22]","['S', 10]",backwards,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-155952,13,"[True, False, True, False]",13,"[6, 7, 15, 16, 17, 20, 21, 22]","['N', 2]",forwards,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
260409-160018,14,"[False, True, True, False]",12,"[6, 7, 15, 16, 17, 20, 21, 22]","['W', 11]",left,NA,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,17,"{'N': 0.12060000000000001, 'S': 0.108, 'W': 0.1134, 'E': 0.11520000000000001}"
