time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
251112-110909,0,"[True, True, True, True]",1,"[0, 5, 6, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",forwards,251112-110909,1,0,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.0632, 'S': 0.048, 'W': 0.055200000000000006, 'E': 0.0524}"
251112-110920,1,"[True, False, False, True]",0,"[5, 6, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",left,251112-110920,2,270,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.0632, 'S': 0.048, 'W': 0.055200000000000006, 'E': 0.0524}"
251112-110934,2,"[False, True, False, True]",5,"[6, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",left,251112-110934,3,180,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.0632, 'S': 0.048, 'W': 0.055200000000000006, 'E': 0.0524}"
251112-110958,3,"[False, True, True, False]",6,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",left,251112-110958,4,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.0632, 'S': 0.048, 'W': 0.055200000000000006, 'E': 0.0524}"
251112-111011,4,"[True, True, True, True]",1,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",left,NA,4,0,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.0632, 'S': 0.048, 'W': 0.055200000000000006, 'E': 0.0524}"
251112-111026,5,"[True, False, False, True]",0,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",left,NA,4,270,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.0632, 'S': 0.048, 'W': 0.055200000000000006, 'E': 0.0524}"
251112-111331,6,"[False, True, False, True]",5,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",left,NA,4,180,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.0632, 'S': 0.048, 'W': 0.055200000000000006, 'E': 0.0524}"
251112-111356,7,"[False, True, True, False]",6,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",left,NA,4,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.0632, 'S': 0.048, 'W': 0.055200000000000006, 'E': 0.0524}"
251112-111413,8,"[True, True, True, True]",7,"[11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",forwards,251112-111413,5,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.0632, 'S': 0.048, 'W': 0.055200000000000006, 'E': 0.0524}"
251112-111435,9,"[True, False, False, True]",12,"[11, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,251112-111435,6,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.0632, 'S': 0.048, 'W': 0.055200000000000006, 'E': 0.0524}"
