time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240417_200745,0,"[False, True, False, True]",9,"[35, 44]","['S', 10]",backwards,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_200752,1,"[False, True, True, False]",10,"[35, 44]","['W', 11]",left,240417_200752,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_200807,2,"[True, True, True, False]",1,"[35, 44]","['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_200812,3,"[True, False, False, True]",0,"[35, 44]","['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_200817,4,"[False, True, False, True]",9,"[35, 44]","['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_201100,5,"[False, True, True, False]",10,"[35, 44]","['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_201108,6,"[True, True, True, False]",19,"[35, 44]","['S', 10]",right,240417_201108,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_201125,7,"[True, True, True, True]",28,"[35, 44]","['N', 2]",forwards,NA,2,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_211631,8,"[True, False, True, False]",27,"[35, 44]","['W', 11]",right,NA,2,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_211636,9,"[True, True, True, False]",18,"[35, 44]","['S', 10]",right,NA,2,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_211642,10,"[False, True, False, True]",19,"[35, 44]","['E', 14]",right,NA,2,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_211647,11,"[True, True, True, True]",20,"[35, 44]","['W', 11]",forwards,240417_211647,3,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_211658,12,"[True, True, True, False]",11,"[35, 44]","['N', 2]",left,240417_211658,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_211709,13,"[True, True, False, False]",2,"[35, 44]","['S', 10]",forwards,240417_211709,5,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_211726,14,"[False, True, False, True]",3,"[35, 44]","['E', 14]",right,240417_211726,6,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_211738,15,"[True, False, True, True]",4,"[35, 44]","['W', 11]",forwards,NA,6,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_213825,16,"[False, False, True, False]",3,"[35, 44]","['W', 11]",backwards,NA,6,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_213830,17,"[True, False, True, True]",2,"[35, 44]","['E', 14]",forwards,NA,6,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_213835,18,"[False, True, False, True]",11,"[35, 44]","['S', 10]",left,NA,6,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_213840,19,"[True, True, False, False]",20,"[35, 44]","['N', 2]",forwards,NA,6,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_213846,20,"[True, True, True, False]",29,"[35, 44]","['S', 10]",forwards,240417_213846,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_213903,21,"[True, True, True, False]",38,"[35, 44]","['N', 2]",forwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_213908,22,"[True, False, True, False]",37,"[35, 44]","['W', 11]",right,NA,7,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_213912,23,"[False, False, True, True]",36,"[35, 44]","['E', 14]",forwards,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_221140,24,"[True, False, False, True]",27,"[35, 44]","['N', 2]",right,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_221146,25,"[True, True, True, False]",18,"[35, 44]","['S', 10]",forwards,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_221153,26,"[False, True, False, True]",19,"[35, 44]","['E', 14]",right,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_221159,27,"[True, True, True, True]",20,"[35, 44]","['W', 11]",forwards,NA,7,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_221206,28,"[True, True, True, False]",29,"[35, 44]","['S', 10]",right,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_221211,29,"[True, True, True, False]",38,"[35, 44]","['N', 2]",forwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_221221,30,"[True, False, True, False]",37,"[35, 44]","['W', 11]",right,NA,7,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_221226,31,"[False, False, True, True]",36,"[35, 44]","['E', 14]",forwards,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240417_221234,32,"[True, False, False, True]",27,"[35, 44]","['N', 2]",right,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
