time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
251221-194805,0,"[False, True, False, True]",5,"[0, 1, 6, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",backwards,251221-194805,1,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.0584, 'S': 0.044000000000000004, 'W': 0.05280000000000001, 'E': 0.05280000000000001}"
251221-194817,1,"[False, True, True, False]",6,"[0, 1, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",left,251221-194817,2,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.0584, 'S': 0.044000000000000004, 'W': 0.05280000000000001, 'E': 0.05280000000000001}"
251221-194833,2,"[True, True, True, True]",1,"[0, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",left,251221-194833,3,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.0584, 'S': 0.044000000000000004, 'W': 0.05280000000000001, 'E': 0.05280000000000001}"
251221-195035,3,"[True, False, False, True]",0,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",left,251221-195035,4,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.0584, 'S': 0.044000000000000004, 'W': 0.05280000000000001, 'E': 0.05280000000000001}"
251221-195051,4,"[False, True, False, True]",5,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",left,NA,4,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.0584, 'S': 0.044000000000000004, 'W': 0.05280000000000001, 'E': 0.05280000000000001}"
251221-195102,5,"[False, True, True, False]",6,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",left,NA,4,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.0584, 'S': 0.044000000000000004, 'W': 0.05280000000000001, 'E': 0.05280000000000001}"
251221-195125,6,"[True, True, True, True]",1,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",left,NA,4,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.0584, 'S': 0.044000000000000004, 'W': 0.05280000000000001, 'E': 0.05280000000000001}"
251221-195227,7,"[True, False, False, True]",0,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",left,NA,4,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.0584, 'S': 0.044000000000000004, 'W': 0.05280000000000001, 'E': 0.05280000000000001}"
251221-195329,8,"[False, True, False, True]",5,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",left,NA,4,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.0584, 'S': 0.044000000000000004, 'W': 0.05280000000000001, 'E': 0.05280000000000001}"
251221-195337,9,"[False, True, True, False]",6,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",left,NA,4,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.0584, 'S': 0.044000000000000004, 'W': 0.05280000000000001, 'E': 0.05280000000000001}"
