time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
251111-112548,0,"[True, False, False, True]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",forwards,251111-112548,1,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-112602,1,"[True, False, True, False]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 20, 21, 22, 23]","['W', 11]",right,251111-112602,2,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-112620,2,"[False, True, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 20, 22, 23]","['S', 10]",right,251111-112620,3,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-112638,3,"[False, True, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 22, 23]","['E', 14]",right,251111-112638,4,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-112655,4,"[True, False, False, True]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 22, 23]","['N', 2]",right,NA,4,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-112708,5,"[True, False, True, False]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 22, 23]","['W', 11]",right,NA,4,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-112741,6,"[False, True, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 22, 23]","['E', 14]",forwards,251111-112741,5,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-112756,7,"[True, False, True, True]",18,"[0, 1, 5, 6, 7, 11, 12, 13, 22, 23]","['W', 11]",forwards,251111-112756,6,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-112855,8,"[True, True, True, False]",13,"[0, 1, 5, 6, 7, 11, 12, 22, 23]","['N', 2]",left,251111-112855,7,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-113132,9,"[True, False, False, True]",12,"[0, 1, 5, 6, 7, 11, 22, 23]","['E', 14]",left,251111-113132,8,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-113144,10,"[True, False, True, True]",11,"[0, 1, 5, 6, 7, 22, 23]","['W', 11]",forwards,251111-113144,9,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-113204,11,"[False, True, True, False]",6,"[0, 1, 5, 7, 22, 23]","['S', 10]",right,251111-113204,10,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-113221,12,"[True, True, True, True]",1,"[0, 5, 7, 22, 23]","['N', 2]",forwards,251111-113221,11,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-113236,13,"[True, False, False, True]",0,"[5, 7, 22, 23]","['E', 14]",left,251111-113236,12,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-113313,14,"[False, True, False, True]",5,"[7, 22, 23]","['S', 10]",left,251111-113313,13,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-113330,15,"[False, True, True, False]",6,"[7, 22, 23]","['W', 11]",left,NA,13,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-113342,16,"[True, True, True, True]",1,"[7, 22, 23]","['N', 2]",left,NA,13,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-113431,17,"[True, False, False, True]",0,"[7, 22, 23]","['E', 14]",left,NA,13,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
251111-113457,18,"[False, True, False, True]",5,"[7, 22, 23]","['S', 10]",left,NA,13,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,20,"{'N': 0.0711, 'S': 0.054, 'W': 0.06210000000000001, 'E': 0.05895}"
