time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
241002-170034,0,"[True, True, False, True]",2,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 38, 39, 40]","['N', 2]",forwards,241002-170034,1,0,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,8,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
241002-170056,1,"[True, False, False, True]",1,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 38, 39, 40]","['E', 14]",left,241002-170056,2,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,8,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
241002-170112,2,"[False, False, True, True]",0,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 38, 39, 40]","['W', 11]",forwards,241002-170112,3,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,8,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
241002-170138,3,"[True, False, True, False]",7,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 38, 39, 40]","['N', 2]",left,241002-170138,4,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,8,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
241002-170244,4,"[True, True, False, False]",13,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 38, 39, 40]","['S', 10]",forwards,241002-170244,5,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,8,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
241002-170324,5,"[False, True, True, False]",14,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 38, 39, 40]","['W', 11]",left,241002-170324,6,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,8,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
241002-170343,6,"[False, True, True, True]",15,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 38, 39, 40]","['E', 14]",forwards,241002-170343,7,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,8,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
241002-170406,7,"[False, True, False, True]",8,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 38, 39, 40]","['S', 10]",left,241002-170406,8,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,8,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
241002-170420,8,"[True, True, False, True]",2,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 38, 39, 40]","['N', 2]",forwards,NA,8,0,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,8,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
241002-170435,9,"[True, False, False, True]",1,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 38, 39, 40]","['E', 14]",left,NA,8,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,8,"{'N': 0.125, 'S': 0.1, 'W': 0.11, 'E': 0.115}"
