time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
260122-175244,0,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 17, 18, 20, 21, 22, 23]","['E', 14]",right,260122-175244,1,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11549999999999999, 'S': 0.08475, 'W': 0.09825, 'E': 0.10200000000000001}"
260122-175254,1,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 21, 22, 23]","['W', 11]",forwards,260122-175254,2,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11549999999999999, 'S': 0.08475, 'W': 0.09825, 'E': 0.10200000000000001}"
260122-175410,2,"[True, True, True, True]",12,"[0, 1, 5, 6, 7, 11, 13, 15, 18, 20, 21, 22, 23]","['N', 2]",left,260122-175410,3,0,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11549999999999999, 'S': 0.08475, 'W': 0.09825, 'E': 0.10200000000000001}"
260122-175425,3,"[True, True, True, True]",7,"[0, 1, 5, 6, 11, 13, 15, 18, 20, 21, 22, 23]","['S', 10]",forwards,260122-175425,4,0,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11549999999999999, 'S': 0.08475, 'W': 0.09825, 'E': 0.10200000000000001}"
260122-191636,4,"[False, True, True, False]",6,"[0, 1, 5, 11, 13, 15, 18, 20, 21, 22, 23]","['W', 11]",left,260122-191636,5,270,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11549999999999999, 'S': 0.08475, 'W': 0.09825, 'E': 0.10200000000000001}"
260122-191655,5,"[True, True, True, True]",5,"[0, 1, 11, 13, 15, 18, 20, 21, 22, 23]","['E', 14]",forwards,260122-191655,6,270,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11549999999999999, 'S': 0.08475, 'W': 0.09825, 'E': 0.10200000000000001}"
260122-191710,6,"[True, False, False, True]",0,"[1, 11, 13, 15, 18, 20, 21, 22, 23]","['N', 2]",right,260122-191710,7,0,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11549999999999999, 'S': 0.08475, 'W': 0.09825, 'E': 0.10200000000000001}"
260122-192617,7,"[True, False, True, False]",1,"[11, 13, 15, 18, 20, 21, 22, 23]","['W', 11]",right,260122-192617,8,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11549999999999999, 'S': 0.08475, 'W': 0.09825, 'E': 0.10200000000000001}"
260122-192651,8,"[False, True, True, False]",6,"[11, 13, 15, 18, 20, 21, 22, 23]","['S', 10]",right,NA,8,180,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11549999999999999, 'S': 0.08475, 'W': 0.09825, 'E': 0.10200000000000001}"
260122-192729,9,"[True, True, True, True]",5,"[11, 13, 15, 18, 20, 21, 22, 23]","['E', 14]",right,NA,8,270,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11549999999999999, 'S': 0.08475, 'W': 0.09825, 'E': 0.10200000000000001}"
