time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
240901-205444,0,"[False, False, False, True]",21,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['E', 14]",right,240901-205444,1,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205512,1,"[True, True, True, True]",28,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['N', 2]",right,240901-205512,2,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205525,2,"[True, True, True, True]",35,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['S', 10]",forwards,NA,2,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205535,3,"[False, True, True, True]",36,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['W', 11]",left,NA,2,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205544,4,"[True, False, True, True]",37,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['E', 14]",forwards,NA,2,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205608,5,"[False, True, False, True]",30,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['S', 10]",left,240901-205608,3,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205652,6,"[False, True, True, True]",31,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['E', 14]",right,240901-205652,4,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205716,7,"[False, True, True, True]",32,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['W', 11]",forwards,240901-205716,5,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205731,8,"[False, True, True, True]",33,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['E', 14]",forwards,240901-205731,6,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205749,9,"[False, True, False, True]",26,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['S', 10]",left,240901-205749,7,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205856,10,"[False, True, False, False]",33,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['S', 10]",backwards,NA,7,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205907,11,"[False, True, False, True]",32,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['E', 14]",right,NA,7,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-205919,12,"[False, True, True, True]",31,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['W', 11]",forwards,NA,7,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-210639,13,"[False, True, True, True]",30,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['E', 14]",forwards,NA,7,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
240901-210718,14,"[False, True, True, True]",37,"[3, 4, 5, 6, 9, 10, 11, 12, 16, 17, 18, 19, 20, 22, 23, 24, 25, 27, 34]","['S', 10]",left,NA,7,180,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,20,"{'N': 0.3414, 'S': 0.2334, 'W': 0.2684, 'E': 0.2868}"
