time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
250217-154601,0,"[True, False, False, True]",35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40]","['E', 14]",right,250217-154601,1,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,34,"{'N': 0.139125, 'S': 0.0973, 'W': 0.1099, 'E': 0.11165}"
250217-154634,1,"[False, True, True, True]",36,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 37, 38, 39, 40]","['W', 11]",forwards,250217-154634,2,90,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,34,"{'N': 0.139125, 'S': 0.0973, 'W': 0.1099, 'E': 0.11165}"
250217-154704,2,"[True, False, True, True]",29,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34, 37, 38, 39, 40]","['N', 2]",left,250217-154704,3,0,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,34,"{'N': 0.139125, 'S': 0.0973, 'W': 0.1099, 'E': 0.11165}"
250217-154804,3,"[True, False, True, True]",28,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 30, 31, 32, 33, 34, 37, 38, 39, 40]","['E', 14]",left,250217-154804,4,270,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,34,"{'N': 0.139125, 'S': 0.0973, 'W': 0.1099, 'E': 0.11165}"
250217-154830,4,"[True, True, True, True]",27,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 34, 37, 38, 39, 40]","['W', 11]",forwards,250217-154830,5,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,34,"{'N': 0.139125, 'S': 0.0973, 'W': 0.1099, 'E': 0.11165}"
250217-154906,5,"[True, False, True, False]",34,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 37, 38, 39, 40]","['N', 2]",left,250217-154906,6,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,34,"{'N': 0.139125, 'S': 0.0973, 'W': 0.1099, 'E': 0.11165}"
250217-154959,6,"[True, False, False, True]",35,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 37, 38, 39, 40]","['E', 14]",left,NA,6,90,270,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,34,"{'N': 0.139125, 'S': 0.0973, 'W': 0.1099, 'E': 0.11165}"
250217-155015,7,"[False, True, True, True]",28,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 37, 38, 39, 40]","['S', 10]",left,NA,6,0,0,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,34,"{'N': 0.139125, 'S': 0.0973, 'W': 0.1099, 'E': 0.11165}"
250217-155045,8,"[True, True, True, True]",27,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 37, 38, 39, 40]","['W', 11]",left,NA,6,270,90,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,34,"{'N': 0.139125, 'S': 0.0973, 'W': 0.1099, 'E': 0.11165}"
250217-155118,9,"[True, False, True, False]",34,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 37, 38, 39, 40]","['N', 2]",left,NA,6,180,180,,240901_latMaz007-mop001half-adjacency.csv,240901_latMaz007-mop001half-state_positions.csv,34,"{'N': 0.139125, 'S': 0.0973, 'W': 0.1099, 'E': 0.11165}"
