time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240412_194944,0,"[False, True, False, True]",9,[44],"['S', 10]",backwards,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_194959,1,"[False, True, True, False]",10,[44],"['W', 11]",left,240412_194959,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195017,2,"[True, True, True, False]",1,[44],"['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195028,3,"[True, False, False, True]",0,[44],"['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195037,4,"[False, True, False, True]",9,[44],"['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195043,5,"[False, True, True, False]",10,[44],"['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195052,6,"[True, True, True, False]",1,[44],"['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195057,7,"[True, False, False, True]",0,[44],"['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195108,8,"[False, True, False, True]",9,[44],"['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195115,9,"[False, True, True, False]",10,[44],"['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195128,10,"[True, True, True, False]",19,[44],"['S', 10]",right,240412_195128,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195139,11,"[True, True, True, True]",18,[44],"['E', 14]",right,NA,2,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195146,12,"[False, True, False, True]",27,[44],"['S', 10]",left,NA,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195151,13,"[True, True, True, False]",36,[44],"['N', 2]",forwards,NA,2,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195158,14,"[True, False, False, True]",37,[44],"['E', 14]",left,NA,2,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195203,15,"[False, False, True, True]",38,[44],"['W', 11]",forwards,NA,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195413,16,"[True, False, True, False]",37,[44],"['W', 11]",backwards,NA,2,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195418,17,"[False, False, True, True]",36,[44],"['E', 14]",forwards,NA,2,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195432,18,"[True, False, False, True]",27,[44],"['N', 2]",right,NA,2,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195443,19,"[True, True, True, False]",18,[44],"['S', 10]",forwards,NA,2,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195451,20,"[False, True, False, True]",19,[44],"['E', 14]",right,NA,2,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195457,21,"[True, True, True, True]",20,[44],"['W', 11]",forwards,240412_195457,3,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195508,22,"[True, True, True, False]",11,[44],"['N', 2]",left,NA,3,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195512,23,"[True, True, False, False]",2,[44],"['S', 10]",forwards,NA,3,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195517,24,"[False, True, False, True]",3,[44],"['E', 14]",right,240412_195517,4,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240412_195527,25,"[True, False, True, True]",4,[44],"['W', 11]",forwards,NA,4,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
