time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240306_170152,0,"[False, True, False, True]",9,"[8, 17, 26]","['S', 10]",backwards,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170222,1,"[False, True, True, False]",10,"[8, 17, 26]","['W', 11]",left,240306_170222,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170241,2,"[True, True, True, False]",1,"[8, 17, 26]","['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170255,3,"[True, False, False, True]",0,"[8, 17, 26]","['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170312,4,"[False, True, False, True]",9,"[8, 17, 26]","['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170328,5,"[False, True, True, False]",10,"[8, 17, 26]","['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170335,6,"[True, True, True, False]",1,"[8, 17, 26]","['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170345,7,"[True, False, False, True]",0,"[8, 17, 26]","['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170434,8,"[False, True, False, True]",9,"[8, 17, 26]","['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170506,9,"[False, True, True, False]",10,"[8, 17, 26]","['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170525,10,"[True, True, True, False]",19,"[8, 17, 26]","['S', 10]",right,240306_170525,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170539,11,"[True, True, True, True]",18,"[8, 17, 26]","['E', 14]",right,NA,2,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170547,12,"[False, True, False, True]",27,"[8, 17, 26]","['S', 10]",left,NA,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170554,13,"[True, True, True, False]",36,"[8, 17, 26]","['N', 2]",forwards,NA,2,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170605,14,"[True, False, False, True]",37,"[8, 17, 26]","['E', 14]",left,NA,2,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170619,15,"[False, False, True, True]",38,"[8, 17, 26]","['W', 11]",forwards,NA,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170635,16,"[True, False, True, False]",29,"[8, 17, 26]","['N', 2]",left,240306_170635,3,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170653,17,"[True, True, True, False]",20,"[8, 17, 26]","['S', 10]",forwards,240306_170653,4,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170707,18,"[True, True, True, False]",11,"[8, 17, 26]","['N', 2]",forwards,NA,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170714,19,"[True, True, False, False]",2,"[8, 17, 26]","['S', 10]",forwards,NA,4,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170721,20,"[False, True, False, True]",3,"[8, 17, 26]","['E', 14]",right,240306_170721,5,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170734,21,"[True, False, True, True]",12,"[8, 17, 26]","['N', 2]",right,240306_170734,6,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170748,22,"[True, True, False, True]",21,"[8, 17, 26]","['S', 10]",forwards,NA,6,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170755,23,"[False, True, True, False]",22,"[8, 17, 26]","['W', 11]",left,NA,6,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170801,24,"[True, False, True, False]",13,"[8, 17, 26]","['N', 2]",left,240306_170801,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170817,25,"[True, False, True, True]",12,"[8, 17, 26]","['E', 14]",left,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170824,26,"[True, True, False, True]",3,"[8, 17, 26]","['N', 2]",right,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170834,27,"[True, False, True, True]",4,"[8, 17, 26]","['W', 11]",right,NA,7,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170952,28,"[False, False, True, False]",3,"[8, 17, 26]","['W', 11]",backwards,NA,7,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_170959,29,"[True, False, True, True]",2,"[8, 17, 26]","['E', 14]",forwards,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171024,30,"[False, True, False, True]",11,"[8, 17, 26]","['S', 10]",left,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171045,31,"[True, True, False, False]",20,"[8, 17, 26]","['N', 2]",forwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171059,32,"[True, True, True, False]",29,"[8, 17, 26]","['S', 10]",forwards,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171108,33,"[True, True, True, False]",38,"[8, 17, 26]","['N', 2]",forwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171116,34,"[True, False, True, False]",37,"[8, 17, 26]","['W', 11]",right,NA,7,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171125,35,"[False, False, True, True]",36,"[8, 17, 26]","['E', 14]",forwards,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171141,36,"[True, False, False, True]",27,"[8, 17, 26]","['N', 2]",right,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171148,37,"[True, True, True, False]",18,"[8, 17, 26]","['S', 10]",forwards,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171214,38,"[False, True, False, True]",19,"[8, 17, 26]","['E', 14]",right,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171239,39,"[True, True, True, True]",28,"[8, 17, 26]","['N', 2]",right,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171247,40,"[True, False, True, False]",27,"[8, 17, 26]","['W', 11]",right,NA,7,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171255,41,"[True, True, True, False]",18,"[8, 17, 26]","['S', 10]",right,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171309,42,"[False, True, False, True]",19,"[8, 17, 26]","['E', 14]",right,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171318,43,"[True, True, True, True]",28,"[8, 17, 26]","['N', 2]",right,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171324,44,"[True, False, True, False]",27,"[8, 17, 26]","['W', 11]",right,NA,7,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171331,45,"[True, True, True, False]",18,"[8, 17, 26]","['S', 10]",right,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171337,46,"[False, True, False, True]",19,"[8, 17, 26]","['E', 14]",right,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171402,47,"[True, True, True, True]",10,"[8, 17, 26]","['S', 10]",left,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171414,48,"[True, True, True, False]",1,"[8, 17, 26]","['N', 2]",forwards,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171426,49,"[True, False, False, True]",0,"[8, 17, 26]","['E', 14]",left,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171442,50,"[False, True, False, True]",9,"[8, 17, 26]","['S', 10]",left,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171606,51,"[False, True, True, False]",0,"[8, 17, 26]","['S', 10]",backwards,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171635,52,"[False, True, False, True]",1,"[8, 17, 26]","['E', 14]",right,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171649,53,"[True, False, False, True]",10,"[8, 17, 26]","['N', 2]",right,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171656,54,"[True, True, True, False]",19,"[8, 17, 26]","['S', 10]",forwards,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171713,55,"[True, True, True, True]",18,"[8, 17, 26]","['E', 14]",right,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171734,56,"[False, True, False, True]",27,"[8, 17, 26]","['S', 10]",left,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171800,57,"[True, True, True, False]",36,"[8, 17, 26]","['N', 2]",forwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171817,58,"[True, False, False, True]",37,"[8, 17, 26]","['E', 14]",left,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171824,59,"[False, False, True, True]",38,"[8, 17, 26]","['W', 11]",forwards,NA,7,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171944,60,"[True, False, True, False]",37,"[8, 17, 26]","['W', 11]",backwards,NA,7,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171952,61,"[False, False, True, True]",36,"[8, 17, 26]","['E', 14]",forwards,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_171959,62,"[True, False, False, True]",27,"[8, 17, 26]","['N', 2]",right,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_172006,63,"[True, True, True, False]",18,"[8, 17, 26]","['S', 10]",forwards,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_172036,64,"[False, True, False, True]",19,"[8, 17, 26]","['E', 14]",right,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_172044,65,"[True, True, True, True]",20,"[8, 17, 26]","['W', 11]",forwards,NA,7,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_172049,66,"[True, True, True, False]",29,"[8, 17, 26]","['S', 10]",right,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240306_172100,67,"[True, True, True, False]",38,"[8, 17, 26]","['N', 2]",forwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
