time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
240529_031329,0,"[False, False, False, True]",18,[13],"['E', 14]",right,240529_031329,1,90,270,,240722_latent_maze_005-mop0full-adjacency.csv,240722_latent_maze_005-mop0full-state_positions.csv,17,0.1
240529_031346,1,"[False, True, True, True]",19,[13],"['W', 11]",forwards,240529_031346,2,90,90,,240722_latent_maze_005-mop0full-adjacency.csv,240722_latent_maze_005-mop0full-state_positions.csv,17,0.1
240529_031400,2,"[False, True, True, True]",25,[13],"['S', 10]",right,NA,2,180,0,,240722_latent_maze_005-mop0full-adjacency.csv,240722_latent_maze_005-mop0full-state_positions.csv,17,0.1
240529_031406,3,"[True, True, True, True]",31,[13],"['N', 2]",forwards,NA,2,180,180,,240722_latent_maze_005-mop0full-adjacency.csv,240722_latent_maze_005-mop0full-state_positions.csv,17,0.1
240529_031412,4,"[True, False, True, True]",30,[13],"['W', 11]",right,NA,2,270,90,,240722_latent_maze_005-mop0full-adjacency.csv,240722_latent_maze_005-mop0full-state_positions.csv,17,0.1
240529_031417,5,"[False, True, True, True]",29,[13],"['E', 14]",forwards,240529_031417,3,270,270,,240722_latent_maze_005-mop0full-adjacency.csv,240722_latent_maze_005-mop0full-state_positions.csv,17,0.1
240529_031433,6,"[True, False, False, True]",23,[13],"['N', 2]",right,240529_031433,4,0,180,,240722_latent_maze_005-mop0full-adjacency.csv,240722_latent_maze_005-mop0full-state_positions.csv,17,0.1
240529_031448,7,"[True, False, True, False]",24,[13],"['W', 11]",right,NA,4,90,90,,240722_latent_maze_005-mop0full-adjacency.csv,240722_latent_maze_005-mop0full-state_positions.csv,17,0.1
240529_031454,8,"[False, True, True, True]",30,[13],"['S', 10]",right,NA,4,180,0,,240722_latent_maze_005-mop0full-adjacency.csv,240722_latent_maze_005-mop0full-state_positions.csv,17,0.1
240529_031459,9,"[False, True, True, True]",29,[13],"['E', 14]",right,NA,4,270,270,,240722_latent_maze_005-mop0full-adjacency.csv,240722_latent_maze_005-mop0full-state_positions.csv,17,0.1
