time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240229_172558,0,"[False, True, False, True]",9,"[8, 23, 41]","['S', 10]",backwards,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172630,1,"[False, True, True, False]",10,"[8, 23, 41]","['W', 11]",left,NA,0,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172636,2,"[True, True, True, False]",1,"[8, 23, 41]","['N', 2]",left,NA,0,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172648,3,"[True, False, False, True]",0,"[8, 23, 41]","['E', 14]",left,NA,0,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172654,4,"[False, True, False, True]",9,"[8, 23, 41]","['S', 10]",left,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172820,5,"[False, True, True, False]",0,"[8, 23, 41]","['S', 10]",backwards,NA,0,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172845,6,"[False, True, False, True]",1,"[8, 23, 41]","['E', 14]",right,NA,0,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172854,7,"[True, False, False, True]",10,"[8, 23, 41]","['N', 2]",right,NA,0,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172902,8,"[True, True, True, False]",19,"[8, 23, 41]","['S', 10]",forwards,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172916,9,"[True, True, True, True]",20,"[8, 23, 41]","['W', 11]",left,NA,0,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172931,10,"[True, True, True, False]",29,"[8, 23, 41]","['S', 10]",right,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_172943,11,"[True, True, True, False]",38,"[8, 23, 41]","['N', 2]",forwards,NA,0,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173100,12,"[True, False, True, False]",37,"[8, 23, 41]","['W', 11]",right,NA,0,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173106,13,"[False, False, True, True]",36,"[8, 23, 41]","['E', 14]",forwards,NA,0,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173145,14,"[True, False, False, True]",27,"[8, 23, 41]","['N', 2]",right,NA,0,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173152,15,"[True, True, True, False]",18,"[8, 23, 41]","['S', 10]",forwards,NA,0,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173304,16,"[False, True, False, True]",27,"[8, 23, 41]","['S', 10]",backwards,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173312,17,"[True, True, True, False]",36,"[8, 23, 41]","['N', 2]",forwards,NA,0,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173356,18,"[True, False, False, True]",37,"[8, 23, 41]","['E', 14]",left,NA,0,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173413,19,"[False, False, True, True]",38,"[8, 23, 41]","['W', 11]",forwards,NA,0,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173659,20,"[True, False, True, False]",37,"[8, 23, 41]","['W', 11]",backwards,NA,0,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173706,21,"[False, False, True, True]",36,"[8, 23, 41]","['E', 14]",forwards,NA,0,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173714,22,"[True, False, False, True]",27,"[8, 23, 41]","['N', 2]",right,NA,0,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173724,23,"[True, True, True, False]",18,"[8, 23, 41]","['S', 10]",forwards,NA,0,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240229_173735,24,"[False, True, False, True]",19,"[8, 23, 41]","['E', 14]",right,NA,0,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
