time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
260302-191500,0,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 17, 18, 20, 21, 22, 23]","['E', 14]",right,260302-191500,1,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-191512,1,"[True, False, True, True]",21,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 17, 18, 20, 22, 23]","['N', 2]",right,260302-191512,2,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-191536,2,"[True, False, True, True]",20,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 17, 18, 22, 23]","['W', 11]",right,260302-191536,3,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-191602,3,"[False, True, True, False]",15,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 22, 23]","['S', 10]",right,260302-191602,4,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-192459,4,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 17, 18, 22, 23]","['E', 14]",right,NA,4,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-192508,5,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 22, 23]","['W', 11]",forwards,260302-192508,5,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-192525,6,"[False, True, True, True]",22,"[0, 1, 5, 6, 7, 11, 12, 13, 18, 23]","['S', 10]",right,260302-192525,6,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-193315,7,"[False, True, True, True]",23,"[0, 1, 5, 6, 7, 11, 12, 13, 18]","['W', 11]",left,260302-193315,7,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-193333,8,"[True, False, True, False]",18,"[0, 1, 5, 6, 7, 11, 12, 13]","['N', 2]",left,260302-193333,8,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-203011,9,"[True, True, False, True]",13,"[0, 1, 5, 6, 7, 11, 12]","['S', 10]",forwards,260302-203011,9,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-203026,10,"[False, True, True, False]",12,"[0, 1, 5, 6, 7, 11]","['W', 11]",left,260302-203026,10,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-205859,11,"[False, True, True, True]",11,"[0, 1, 5, 6, 7]","['E', 14]",forwards,260302-205859,11,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-205925,12,"[True, False, False, True]",6,"[0, 1, 5, 7]","['N', 2]",right,260302-205925,12,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-205941,13,"[True, True, True, True]",1,"[0, 5, 7]","['S', 10]",forwards,260302-205941,13,0,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-205958,14,"[False, True, True, False]",0,"[5, 7]","['W', 11]",left,260302-205958,14,270,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-222455,15,"[True, False, True, False]",5,"[0, 1, 6, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",left,260302-222455,15,180,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-222511,16,"[True, False, False, True]",6,"[0, 1, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",left,260302-222511,16,90,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-222526,17,"[True, True, True, True]",7,"[0, 1, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",forwards,260302-222526,17,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-223043,18,"[False, True, True, False]",12,"[0, 1, 11, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,260302-223043,18,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-223057,19,"[False, True, True, True]",11,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,260302-223057,19,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-223113,20,"[True, False, False, True]",6,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,19,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-232711,21,"[True, True, True, True]",7,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",right,NA,19,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-232802,22,"[False, True, True, False]",12,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,NA,19,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260302-232811,23,"[False, True, True, True]",11,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,NA,19,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-003053,24,"[True, False, False, True]",6,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,19,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-003103,25,"[True, True, True, True]",7,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",right,NA,19,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-003237,26,"[False, True, True, False]",12,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,NA,19,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-003251,27,"[False, True, True, True]",11,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,NA,19,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-003752,28,"[True, False, False, True]",6,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,19,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-003804,29,"[True, True, True, True]",7,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",right,NA,19,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-004659,30,"[False, True, True, False]",12,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,NA,19,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-004708,31,"[False, True, True, True]",11,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,NA,19,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-015843,32,"[True, False, False, True]",6,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,19,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-015854,33,"[True, True, True, True]",7,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",right,NA,19,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-015942,34,"[False, True, True, False]",12,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,NA,19,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-015956,35,"[False, True, True, True]",11,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,NA,19,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-025804,36,"[True, False, False, True]",6,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,19,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-025813,37,"[True, True, True, True]",7,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",right,NA,19,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-025930,38,"[False, True, True, False]",12,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,NA,19,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-035026,39,"[False, True, True, True]",11,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,NA,19,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-035035,40,"[True, False, False, True]",6,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,19,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-035047,41,"[True, True, True, True]",7,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",right,NA,19,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-035109,42,"[False, True, True, False]",12,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,NA,19,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-042522,43,"[False, True, True, True]",11,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,NA,19,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-042531,44,"[True, False, False, True]",6,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,19,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-042539,45,"[True, True, True, True]",7,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",right,NA,19,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-042703,46,"[False, True, True, False]",12,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,NA,19,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-043609,47,"[False, True, True, True]",11,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,NA,19,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-043618,48,"[True, False, False, True]",6,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,19,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-043727,49,"[True, True, True, True]",7,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",right,NA,19,90,90,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-043753,50,"[False, True, True, False]",12,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,NA,19,180,0,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-043803,51,"[False, True, True, True]",11,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,NA,19,270,270,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
260303-043838,52,"[True, False, False, True]",6,"[0, 1, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,19,0,180,,250311_latMaz103-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.10350000000000001, 'S': 0.084, 'W': 0.093, 'E': 0.096}"
