time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
260209-143646,0,"[False, True, False, True]",16,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 17, 18, 20, 21, 22, 23]","['E', 14]",right,260209-143646,1,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-143702,1,"[True, False, True, True]",17,"[0, 1, 5, 6, 7, 11, 12, 13, 15, 18, 20, 21, 22, 23]","['W', 11]",forwards,260209-143702,2,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-143745,2,"[True, True, True, True]",12,"[0, 1, 5, 6, 7, 11, 13, 15, 18, 20, 21, 22, 23]","['N', 2]",left,260209-143745,3,0,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-143819,3,"[True, True, True, True]",7,"[0, 1, 5, 6, 11, 13, 15, 18, 20, 21, 22, 23]","['S', 10]",forwards,260209-143819,4,0,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-143835,4,"[False, True, True, False]",6,"[0, 1, 5, 11, 13, 15, 18, 20, 21, 22, 23]","['W', 11]",left,260209-143835,5,270,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-143930,5,"[True, True, True, True]",11,"[0, 1, 5, 13, 15, 18, 20, 21, 22, 23]","['N', 2]",left,260209-143930,6,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-143950,6,"[True, False, False, True]",12,"[0, 1, 5, 13, 15, 18, 20, 21, 22, 23]","['E', 14]",left,NA,6,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-144111,7,"[True, True, True, True]",13,"[0, 1, 5, 15, 18, 20, 21, 22, 23]","['W', 11]",forwards,260209-144111,7,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-144128,8,"[False, True, True, False]",18,"[0, 1, 5, 15, 20, 21, 22, 23]","['S', 10]",right,260209-144128,8,180,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-144146,9,"[True, True, False, True]",23,"[0, 1, 5, 15, 20, 21, 22]","['N', 2]",forwards,260209-144146,9,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-144159,10,"[True, False, True, False]",22,"[0, 1, 5, 15, 20, 21]","['W', 11]",right,260209-144159,10,270,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-145305,11,"[False, True, True, True]",21,"[0, 1, 5, 15, 20]","['E', 14]",forwards,260209-145305,11,270,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-145320,12,"[True, False, True, True]",16,"[0, 1, 5, 15, 20]","['N', 2]",right,NA,11,0,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-145432,13,"[True, False, True, True]",17,"[0, 1, 5, 15, 20]","['W', 11]",right,NA,11,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-145443,14,"[True, True, True, True]",22,"[0, 1, 5, 15, 20]","['S', 10]",right,NA,11,180,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
260209-145501,15,"[False, True, True, True]",21,"[0, 1, 5, 15, 20]","['E', 14]",right,NA,11,270,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,15,"{'N': 0.11040000000000001, 'S': 0.08960000000000001, 'W': 0.1008, 'E': 0.12480000000000001}"
