time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
260405-214949,0,"[False, True, False, True]",11,"[6, 7, 12, 13, 15, 16, 17, 18, 20, 21, 22]","['S', 10]",backwards,260405-214949,1,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215019,1,"[True, False, False, True]",6,"[7, 12, 13, 15, 16, 17, 18, 20, 21, 22]","['N', 2]",forwards,260405-215019,2,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215045,2,"[False, True, False, True]",11,"[7, 12, 13, 15, 16, 17, 18, 20, 21, 22]","['S', 10]",backwards,NA,2,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215112,3,"[True, False, False, True]",6,"[7, 12, 13, 15, 16, 17, 18, 20, 21, 22]","['N', 2]",forwards,NA,2,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215150,4,"[False, True, False, True]",7,"[12, 13, 15, 16, 17, 18, 20, 21, 22]","['E', 14]",right,260405-215150,3,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215247,5,"[False, True, True, False]",12,"[13, 15, 16, 17, 18, 20, 21, 22]","['S', 10]",backwards,260405-215247,4,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215252,6,"[True, True, True, True]",17,"[13, 15, 16, 18, 20, 21, 22]","['S', 10]",backwards,260405-215252,5,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215256,7,"[True, True, True, True]",22,"[13, 15, 16, 18, 20, 21]","['S', 10]",backwards,260405-215256,6,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215352,8,"[True, False, True, False]",17,"[13, 15, 16, 18, 20, 21]","['N', 2]",forwards,NA,6,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215403,9,"[True, True, True, True]",12,"[13, 15, 16, 18, 20, 21]","['N', 2]",forwards,NA,6,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215449,10,"[True, True, True, True]",17,"[13, 15, 16, 18, 20, 21]","['S', 10]",backwards,NA,6,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215505,11,"[True, True, True, True]",22,"[13, 15, 16, 18, 20, 21]","['S', 10]",backwards,NA,6,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215624,12,"[True, False, True, False]",21,"[13, 15, 16, 18, 20]","['W', 11]",left,260405-215624,7,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215629,13,"[True, False, True, True]",20,"[13, 15, 16, 18]","['W', 11]",left,260405-215629,8,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215711,14,"[True, False, False, True]",21,"[13, 15, 16, 18]","['E', 14]",right,NA,8,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
260405-215736,15,"[True, False, True, True]",20,"[13, 15, 16, 18]","['W', 11]",left,NA,8,0,0,,250311_latMaz100-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,6,"{'N': 0.134, 'S': 0.12, 'W': 0.128, 'E': 0.128}"
