time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240305_122005,0,"[False, True, False, True]",9,[30],"['S', 10]",backwards,NA,0,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122109,1,"[False, True, True, False]",10,[30],"['W', 11]",left,240305_122109,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122121,2,"[True, True, True, False]",19,[30],"['S', 10]",right,240305_122121,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122128,3,"[True, True, True, True]",18,[30],"['E', 14]",right,NA,2,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122216,4,"[False, True, False, True]",27,[30],"['S', 10]",left,NA,2,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122224,5,"[True, True, True, False]",36,[30],"['N', 2]",forwards,NA,2,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122312,6,"[True, False, False, True]",37,[30],"['E', 14]",left,NA,2,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122322,7,"[False, False, True, True]",38,[30],"['W', 11]",forwards,NA,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122334,8,"[True, False, True, False]",29,[30],"['N', 2]",left,240305_122334,3,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122344,9,"[True, True, True, False]",20,[30],"['S', 10]",forwards,240305_122344,4,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122350,10,"[True, True, True, False]",11,[30],"['N', 2]",forwards,NA,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122356,11,"[True, True, False, False]",2,[30],"['S', 10]",forwards,NA,4,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122403,12,"[False, True, False, True]",3,[30],"['E', 14]",right,240305_122403,5,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122415,13,"[True, False, True, True]",12,[30],"['N', 2]",right,240305_122415,6,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122424,14,"[True, True, False, True]",21,[30],"['S', 10]",forwards,NA,6,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122433,15,"[False, True, True, False]",22,[30],"['W', 11]",left,NA,6,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122440,16,"[True, False, True, False]",13,[30],"['N', 2]",left,240305_122440,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122446,17,"[True, False, True, True]",12,[30],"['E', 14]",left,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122457,18,"[True, True, False, True]",3,[30],"['N', 2]",right,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122504,19,"[True, False, True, True]",2,[30],"['E', 14]",left,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122521,20,"[False, True, False, True]",11,[30],"['S', 10]",left,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122706,21,"[True, True, False, False]",20,[30],"['N', 2]",forwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122716,22,"[True, True, True, False]",29,[30],"['S', 10]",forwards,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122723,23,"[True, True, True, False]",38,[30],"['N', 2]",forwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122733,24,"[True, False, True, False]",37,[30],"['W', 11]",right,NA,7,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122738,25,"[False, False, True, True]",36,[30],"['E', 14]",forwards,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122748,26,"[True, False, False, True]",27,[30],"['N', 2]",right,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122753,27,"[True, True, True, False]",18,[30],"['S', 10]",forwards,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122801,28,"[False, True, False, True]",19,[30],"['E', 14]",right,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122808,29,"[True, True, True, True]",28,[30],"['N', 2]",right,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122932,30,"[True, False, True, False]",27,[30],"['W', 11]",right,NA,7,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122939,31,"[True, True, True, False]",18,[30],"['S', 10]",right,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122947,32,"[False, True, False, True]",19,[30],"['E', 14]",right,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_122955,33,"[True, True, True, True]",28,[30],"['N', 2]",right,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_123146,34,"[True, False, True, False]",19,[30],"['N', 2]",backwards,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_123152,35,"[True, True, True, True]",10,[30],"['S', 10]",forwards,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_123157,36,"[True, True, True, False]",1,[30],"['N', 2]",forwards,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_123202,37,"[True, False, False, True]",0,[30],"['E', 14]",left,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_123207,38,"[False, True, False, True]",9,[30],"['S', 10]",left,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_123938,39,"[False, True, True, False]",10,[30],"['W', 11]",left,NA,7,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_123948,40,"[True, True, True, False]",1,[30],"['N', 2]",left,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_123956,41,"[True, False, False, True]",0,[30],"['E', 14]",left,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124002,42,"[False, True, False, True]",9,[30],"['S', 10]",left,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124451,43,"[False, True, True, False]",0,[30],"['S', 10]",backwards,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124456,44,"[False, True, False, True]",1,[30],"['E', 14]",right,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124503,45,"[True, False, False, True]",10,[30],"['N', 2]",right,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124647,46,"[True, True, True, False]",19,[30],"['S', 10]",forwards,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124701,47,"[True, True, True, True]",18,[30],"['E', 14]",right,NA,7,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124708,48,"[False, True, False, True]",27,[30],"['S', 10]",left,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124721,49,"[True, True, True, False]",36,[30],"['N', 2]",forwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124733,50,"[True, False, False, True]",37,[30],"['E', 14]",left,NA,7,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124748,51,"[False, False, True, True]",38,[30],"['W', 11]",forwards,NA,7,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124756,52,"[True, False, True, False]",29,[30],"['N', 2]",left,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124802,53,"[True, True, True, False]",20,[30],"['S', 10]",forwards,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_124915,54,"[True, True, True, False]",11,[30],"['N', 2]",forwards,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_125047,55,"[True, True, False, False]",20,[30],"['N', 2]",backwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_125052,56,"[True, True, True, False]",29,[30],"['S', 10]",forwards,NA,7,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_125128,57,"[True, True, True, False]",38,[30],"['N', 2]",forwards,NA,7,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_125423,58,"[True, False, True, False]",29,[30],"['N', 2]",backwards,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_125429,59,"[True, True, True, False]",20,[30],"['S', 10]",forwards,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_125502,60,"[True, True, True, False]",11,[30],"['N', 2]",forwards,NA,7,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240305_125557,61,"[True, True, False, False]",2,[30],"['S', 10]",forwards,NA,7,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
