time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state,reward_duration
251128-133937,0,"[False, True, False, True]",1,"[0, 5, 6, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,251128-133937,1,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-133953,1,"[True, False, False, True]",6,"[0, 5, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,251128-133953,2,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134006,2,"[True, True, True, True]",5,"[0, 7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",right,251128-134006,3,270,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134018,3,"[False, True, True, False]",0,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,251128-134018,4,0,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134038,4,"[False, True, False, True]",1,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,NA,4,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134135,5,"[True, False, False, True]",6,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,4,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134148,6,"[True, True, True, True]",5,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['W', 11]",right,NA,4,270,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134203,7,"[False, True, True, False]",0,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['S', 10]",right,NA,4,0,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134217,8,"[False, True, False, True]",1,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",right,NA,4,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134309,9,"[True, False, False, True]",6,"[7, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,NA,4,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134515,10,"[True, True, True, True]",7,"[11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['E', 14]",left,251128-134515,5,90,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134543,11,"[True, False, False, True]",12,"[11, 13, 15, 16, 17, 18, 20, 21, 22, 23]","['N', 2]",right,251128-134543,6,180,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134559,12,"[True, True, True, True]",17,"[11, 13, 15, 16, 18, 20, 21, 22, 23]","['S', 10]",forwards,251128-134559,7,180,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134617,13,"[True, True, True, True]",18,"[11, 13, 15, 16, 20, 21, 22, 23]","['W', 11]",left,251128-134617,8,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134630,14,"[True, True, True, False]",23,"[11, 13, 15, 16, 20, 21, 22]","['S', 10]",right,251128-134630,9,180,0,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134645,15,"[False, True, False, True]",22,"[11, 13, 15, 16, 20, 21]","['E', 14]",right,251128-134645,10,270,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134706,16,"[True, False, True, True]",21,"[11, 13, 15, 16, 20]","['W', 11]",forwards,251128-134706,11,270,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134719,17,"[False, True, True, True]",20,"[11, 13, 15, 16]","['E', 14]",forwards,251128-134719,12,270,270,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134730,18,"[True, False, False, True]",15,"[11, 13, 16]","['N', 2]",right,251128-134730,13,0,180,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
251128-134745,19,"[True, False, True, False]",16,"[11, 13]","['W', 11]",right,251128-134745,14,90,90,,250311_latMaz101-adjacency.csv,240507_latent_maze_004-5x5-state_positions.csv,0,"{'N': 0.055200000000000006, 'S': 0.046400000000000004, 'W': 0.049600000000000005, 'E': 0.0504}"
