time,action_idx,lights_on,state,rewarded_states,choice,action,reward_time,n_rewards,mouse_rotation,maze_rotation,note,adjacency_file,st_positions_file,start_state
240222_201514,0,"[False, True, False, True]",9,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['S', 10]",backwards,240222_201514,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_201550,1,"[False, True, True, False]",10,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_201612,2,"[True, True, True, False]",1,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_201653,3,"[True, False, False, True]",0,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_201711,4,"[False, True, False, True]",9,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_201732,5,"[False, True, True, False]",10,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_201749,6,"[True, True, True, False]",1,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_201816,7,"[True, False, False, True]",0,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_201831,8,"[False, True, False, True]",9,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_201858,9,"[False, True, True, False]",10,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_201938,10,"[True, True, True, False]",1,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202003,11,"[True, False, False, True]",0,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202022,12,"[False, True, False, True]",9,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202041,13,"[False, True, True, False]",10,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202101,14,"[True, True, True, False]",1,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202146,15,"[True, False, False, True]",0,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202211,16,"[False, True, False, True]",9,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202231,17,"[False, True, True, False]",10,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202242,18,"[True, True, True, False]",1,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['N', 2]",left,NA,1,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202307,19,"[True, False, False, True]",0,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['E', 14]",left,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202327,20,"[False, True, False, True]",9,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202433,21,"[False, True, True, False]",10,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['W', 11]",left,NA,1,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202450,22,"[True, True, True, False]",19,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['S', 10]",right,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202607,23,"[True, True, True, True]",18,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['E', 14]",right,NA,1,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202621,24,"[False, True, False, True]",27,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['S', 10]",left,NA,1,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202640,25,"[True, True, True, False]",36,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['N', 2]",forwards,NA,1,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202707,26,"[True, False, False, True]",37,"[11, 13, 20, 23, 25, 30, 31, 35, 38, 39, 40]","['E', 14]",left,NA,1,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202722,27,"[False, False, True, True]",38,"[11, 13, 20, 23, 25, 27, 30, 31, 35, 39, 40]","['W', 11]",forwards,240222_202722,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202733,28,"[True, False, True, False]",37,"[11, 13, 20, 23, 25, 27, 30, 31, 35, 39, 40]","['W', 11]",backwards,NA,2,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202830,29,"[False, False, True, True]",38,"[11, 13, 20, 23, 25, 27, 30, 31, 35, 39, 40]","['W', 11]",backwards,NA,2,90,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202915,30,"[True, False, True, False]",29,"[11, 13, 20, 23, 25, 27, 30, 31, 35, 39, 40]","['N', 2]",left,NA,2,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_202928,31,"[True, True, True, False]",20,"[9, 11, 13, 23, 25, 27, 30, 31, 35, 39, 40]","['S', 10]",forwards,240222_202928,3,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_203003,32,"[True, True, True, False]",29,"[9, 11, 13, 23, 25, 27, 30, 31, 35, 39, 40]","['S', 10]",backwards,NA,3,180,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_203020,33,"[True, True, True, False]",38,"[9, 11, 13, 23, 25, 27, 30, 31, 35, 39, 40]","['N', 2]",forwards,NA,3,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_203032,34,"[True, False, True, False]",37,"[9, 11, 13, 23, 25, 27, 30, 31, 35, 39, 40]","['W', 11]",right,NA,3,270,90,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_203044,35,"[False, False, True, True]",36,"[9, 11, 13, 23, 25, 27, 30, 31, 35, 39, 40]","['E', 14]",forwards,NA,3,270,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_203105,36,"[True, False, False, True]",27,"[1, 9, 11, 13, 23, 25, 30, 31, 35, 39, 40]","['N', 2]",right,240222_203105,4,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_203120,37,"[True, True, True, False]",18,"[1, 9, 11, 13, 23, 25, 30, 31, 35, 39, 40]","['S', 10]",forwards,NA,4,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_203132,38,"[False, True, False, True]",19,"[1, 9, 11, 13, 23, 25, 30, 31, 35, 39, 40]","['E', 14]",right,NA,4,90,270,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_203145,39,"[True, True, True, True]",10,"[1, 9, 11, 13, 23, 25, 30, 31, 35, 39, 40]","['S', 10]",left,NA,4,0,0,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_203157,40,"[True, True, True, False]",1,"[9, 11, 13, 23, 25, 30, 31, 32, 35, 39, 40]","['N', 2]",forwards,240222_203157,5,0,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
240222_203233,41,"[True, False, False, True]",10,"[9, 11, 13, 23, 25, 30, 31, 32, 35, 39, 40]","['N', 2]",backwards,NA,5,180,180,,240218_intuition_maze_003-adjacency.csv,240218_intuition_maze_003-state_positions.csv,0
